Year,Entidad federativa,Municipio,GeoCode,Value
2016,Guerrero,Tlacoachistlahuaca,12062,
2015,Guerrero,Tlacoachistlahuaca,12062,91.59436706
2010,Guerrero,Tlacoachistlahuaca,12062,87.99955646
2020,Guerrero,Tlacoapa,12063,92.03539554
2018,Guerrero,Tlacoapa,12063,
2016,Guerrero,Tlacoapa,12063,
2015,Guerrero,Tlacoapa,12063,90.67696956
2010,Guerrero,Tlacoapa,12063,95.56630544
2020,Guerrero,Tlalchapa,12064,46.58620932
2018,Guerrero,Tlalchapa,12064,
2016,Guerrero,Tlalchapa,12064,
2015,Guerrero,Tlalchapa,12064,66.33784903
2010,Guerrero,Tlalchapa,12064,68.1169045
2020,Guerrero,Tlalixtaquilla de Maldonado,12065,77.86399788
2018,Guerrero,Tlalixtaquilla de Maldonado,12065,
2016,Guerrero,Tlalixtaquilla de Maldonado,12065,
2015,Guerrero,Tlalixtaquilla de Maldonado,12065,77.83195998
2010,Guerrero,Tlalixtaquilla de Maldonado,12065,81.07188623
2020,Guerrero,Tlapa de Comonfort,12066,71.77022858
2018,Guerrero,Tlapa de Comonfort,12066,
2016,Guerrero,Tlapa de Comonfort,12066,
2015,Guerrero,Tlapa de Comonfort,12066,73.29668233
2010,Guerrero,Tlapa de Comonfort,12066,80.01449063
2020,Guerrero,Tlapehuala,12067,68.55242215
2018,Guerrero,Tlapehuala,12067,
2016,Guerrero,Tlapehuala,12067,
2015,Guerrero,Tlapehuala,12067,56.85475123
2010,Guerrero,Tlapehuala,12067,66.77755766
2020,Guerrero,La Unión de Isidoro Montes de Oca,12068,43.50344052
2018,Guerrero,La Unión de Isidoro Montes de Oca,12068,
2016,Guerrero,La Unión de Isidoro Montes de Oca,12068,
2015,Guerrero,La Unión de Isidoro Montes de Oca,12068,59.66456208
2010,Guerrero,La Unión de Isidoro Montes de Oca,12068,65.9240877
2020,Guerrero,Xalpatláhuac,12069,93.2117477
2018,Guerrero,Xalpatláhuac,12069,
2016,Guerrero,Xalpatláhuac,12069,
2015,Guerrero,Xalpatláhuac,12069,94.72721336
2010,Guerrero,Xalpatláhuac,12069,96.76219762
2020,Guerrero,Xochihuehuetlán,12070,74.65086096
2018,Guerrero,Xochihuehuetlán,12070,
2016,Guerrero,Xochihuehuetlán,12070,
2015,Guerrero,Xochihuehuetlán,12070,80.84795144
2010,Guerrero,Xochihuehuetlán,12070,86.35497382
2020,Guerrero,Xochistlahuaca,12071,87.48230983
2018,Guerrero,Xochistlahuaca,12071,
2016,Guerrero,Xochistlahuaca,12071,
2015,Guerrero,Xochistlahuaca,12071,91.31819282
2010,Guerrero,Xochistlahuaca,12071,90.75800162
2020,Guerrero,Zapotitlán Tablas,12072,91.36983751
2018,Guerrero,Zapotitlán Tablas,12072,
2016,Guerrero,Zapotitlán Tablas,12072,
2015,Guerrero,Zapotitlán Tablas,12072,93.25849936
2010,Guerrero,Zapotitlán Tablas,12072,93.40793808
2020,Guerrero,Zirándaro,12073,71.49511453
2018,Guerrero,Zirándaro,12073,
2016,Guerrero,Zirándaro,12073,
2015,Guerrero,Zirándaro,12073,79.63537767
2010,Guerrero,Zirándaro,12073,85.53086876
2020,Guerrero,Zitlala,12074,89.24333671
2018,Guerrero,Zitlala,12074,
2016,Guerrero,Zitlala,12074,
2015,Guerrero,Zitlala,12074,88.4557996
2010,Guerrero,Zitlala,12074,93.53080569
2020,Guerrero,Eduardo Neri,12075,65.58709099
2018,Guerrero,Eduardo Neri,12075,
2016,Guerrero,Eduardo Neri,12075,
2015,Guerrero,Eduardo Neri,12075,71.88392003
2010,Guerrero,Eduardo Neri,12075,74.45946564
2020,Guerrero,Acatepec,12076,96.02782103
2018,Guerrero,Acatepec,12076,
2016,Guerrero,Acatepec,12076,
2015,Guerrero,Acatepec,12076,97.58989764
2010,Guerrero,Acatepec,12076,97.19813627
2020,Guerrero,Marquelia,12077,59.71265625
2018,Guerrero,Marquelia,12077,
2016,Guerrero,Marquelia,12077,
2015,Guerrero,Marquelia,12077,71.78918919
2010,Guerrero,Marquelia,12077,67.27684229
2020,Guerrero,Cochoapa el Grande,12078,99.44156713
2018,Guerrero,Cochoapa el Grande,12078,
2016,Guerrero,Cochoapa el Grande,12078,
2015,Guerrero,Cochoapa el Grande,12078,99.3049145
2010,Guerrero,Cochoapa el Grande,12078,98.15824189
2020,Guerrero,José Joaquín de Herrera,12079,94.96795439
2018,Guerrero,José Joaquín de Herrera,12079,
2016,Guerrero,José Joaquín de Herrera,12079,
2015,Guerrero,José Joaquín de Herrera,12079,94.15013578
2010,Guerrero,José Joaquín de Herrera,12079,96.98565387
2020,Guerrero,Juchitán,12080,65.72847949
2018,Guerrero,Juchitán,12080,
2016,Guerrero,Juchitán,12080,
2015,Guerrero,Juchitán,12080,79.47447264
2010,Guerrero,Juchitán,12080,83.3933538
2020,Guerrero,Iliatenco,12081,80.23670737
2018,Guerrero,Iliatenco,12081,
2016,Guerrero,Iliatenco,12081,
2015,Guerrero,Iliatenco,12081,80.55324748
2010,Guerrero,Iliatenco,12081,90.12823037
2020,Hidalgo,,13,50.75079345
2018,Hidalgo,,13,49.86970881
2016,Hidalgo,,13,56.9022436
2015,Hidalgo,,13,
2010,Hidalgo,,13,
2020,Hidalgo,Acatlán,13001,39.28588528
2018,Hidalgo,Acatlán,13001,
2016,Hidalgo,Acatlán,13001,
2015,Hidalgo,Acatlán,13001,60.03654544
2010,Hidalgo,Acatlán,13001,68.05383569
2020,Hidalgo,Acaxochitlán,13002,80.08612887
2018,Hidalgo,Acaxochitlán,13002,
2016,Hidalgo,Acaxochitlán,13002,
2015,Hidalgo,Acaxochitlán,13002,74.98083606
2010,Hidalgo,Acaxochitlán,13002,69.42871104
2020,Hidalgo,Actopan,13003,48.01740813
2018,Hidalgo,Actopan,13003,
2016,Hidalgo,Actopan,13003,
2015,Hidalgo,Actopan,13003,55.04922119
2010,Hidalgo,Actopan,13003,52.385828
2020,Hidalgo,Agua Blanca de Iturbide,13004,60.00171954
2018,Hidalgo,Agua Blanca de Iturbide,13004,
2016,Hidalgo,Agua Blanca de Iturbide,13004,
2015,Hidalgo,Agua Blanca de Iturbide,13004,68.69908016
2010,Hidalgo,Agua Blanca de Iturbide,13004,72.25461255
2020,Hidalgo,Ajacuba,13005,48.06550039
2018,Hidalgo,Ajacuba,13005,
2016,Hidalgo,Ajacuba,13005,
2015,Hidalgo,Ajacuba,13005,47.81413506
2010,Hidalgo,Ajacuba,13005,56.46019253
2020,Hidalgo,Alfajayucan,13006,48.56074693
2018,Hidalgo,Alfajayucan,13006,
2016,Hidalgo,Alfajayucan,13006,
2015,Hidalgo,Alfajayucan,13006,61.92153718
2010,Hidalgo,Alfajayucan,13006,66.4753562
2020,Hidalgo,Almoloya,13007,50.23645022
2018,Hidalgo,Almoloya,13007,
2016,Hidalgo,Almoloya,13007,
2015,Hidalgo,Almoloya,13007,58.37838901
2010,Hidalgo,Almoloya,13007,57.97774659
2020,Hidalgo,Apan,13008,41.36221078
2018,Hidalgo,Apan,13008,
2016,Hidalgo,Apan,13008,
2015,Hidalgo,Apan,13008,47.5478772
2010,Hidalgo,Apan,13008,57.64664591
2020,Hidalgo,El Arenal,13009,48.88535895
2018,Hidalgo,El Arenal,13009,
2016,Hidalgo,El Arenal,13009,
2015,Hidalgo,El Arenal,13009,43.86536006
2010,Hidalgo,El Arenal,13009,69.21653868
2020,Hidalgo,Atitalaquia,13010,28.96464061
2018,Hidalgo,Atitalaquia,13010,
2016,Hidalgo,Atitalaquia,13010,
2015,Hidalgo,Atitalaquia,13010,35.54637727
2010,Hidalgo,Atitalaquia,13010,35.46665905
2020,Hidalgo,Atlapexco,13011,65.15503873
2018,Hidalgo,Atlapexco,13011,
2016,Hidalgo,Atlapexco,13011,
2015,Hidalgo,Atlapexco,13011,77.8403332
2010,Hidalgo,Atlapexco,13011,69.33526194
2020,Hidalgo,Atotonilco el Grande,13012,52.42356572
2018,Hidalgo,Atotonilco el Grande,13012,
2016,Hidalgo,Atotonilco el Grande,13012,
2015,Hidalgo,Atotonilco el Grande,13012,62.92166649
2010,Hidalgo,Atotonilco el Grande,13012,55.01565948
2020,Hidalgo,Atotonilco de Tula,13013,32.85536833
2018,Hidalgo,Atotonilco de Tula,13013,
2016,Hidalgo,Atotonilco de Tula,13013,
2015,Hidalgo,Atotonilco de Tula,13013,27.71196748
2010,Hidalgo,Atotonilco de Tula,13013,34.7881504
2020,Hidalgo,Calnali,13014,66.14788048
2018,Hidalgo,Calnali,13014,
2016,Hidalgo,Calnali,13014,
2015,Hidalgo,Calnali,13014,73.79878122
2010,Hidalgo,Calnali,13014,80.90196445
2020,Hidalgo,Cardonal,13015,56.498246
2018,Hidalgo,Cardonal,13015,
2016,Hidalgo,Cardonal,13015,
2015,Hidalgo,Cardonal,13015,64.27913584
2010,Hidalgo,Cardonal,13015,60.82709579
2020,Hidalgo,Cuautepec de Hinojosa,13016,67.32217639
2018,Hidalgo,Cuautepec de Hinojosa,13016,
2016,Hidalgo,Cuautepec de Hinojosa,13016,
2015,Hidalgo,Cuautepec de Hinojosa,13016,59.35918606
2010,Hidalgo,Cuautepec de Hinojosa,13016,65.90645691
2020,Hidalgo,Chapantongo,13017,49.26229694
2018,Hidalgo,Chapantongo,13017,
2016,Hidalgo,Chapantongo,13017,
2015,Hidalgo,Chapantongo,13017,55.60325983
2010,Hidalgo,Chapantongo,13017,63.22306053
2020,Hidalgo,Chapulhuacán,13018,51.36530326
2018,Hidalgo,Chapulhuacán,13018,
2016,Hidalgo,Chapulhuacán,13018,
2015,Hidalgo,Chapulhuacán,13018,79.91141001
2010,Hidalgo,Chapulhuacán,13018,77.72428904
2020,Hidalgo,Chilcuautla,13019,48.85354886
2018,Hidalgo,Chilcuautla,13019,
2016,Hidalgo,Chilcuautla,13019,
2015,Hidalgo,Chilcuautla,13019,57.79808364
2010,Hidalgo,Chilcuautla,13019,70.5783303
2020,Hidalgo,Eloxochitlán,13020,52.97648903
2018,Hidalgo,Eloxochitlán,13020,
2016,Hidalgo,Eloxochitlán,13020,
2015,Hidalgo,Eloxochitlán,13020,70.29714553
2010,Hidalgo,Eloxochitlán,13020,87.56071429
2020,Hidalgo,Emiliano Zapata,13021,37.80596077
2018,Hidalgo,Emiliano Zapata,13021,
2016,Hidalgo,Emiliano Zapata,13021,
2015,Hidalgo,Emiliano Zapata,13021,39.28329935
2010,Hidalgo,Emiliano Zapata,13021,49.27157366
2020,Hidalgo,Epazoyucan,13022,36.81887136
2018,Hidalgo,Epazoyucan,13022,
2016,Hidalgo,Epazoyucan,13022,
2015,Hidalgo,Epazoyucan,13022,36.29077858
2010,Hidalgo,Epazoyucan,13022,37.97286827
2020,Hidalgo,Francisco I. Madero,13023,48.20622772
2018,Hidalgo,Francisco I. Madero,13023,
2016,Hidalgo,Francisco I. Madero,13023,
2015,Hidalgo,Francisco I. Madero,13023,52.26550682
2010,Hidalgo,Francisco I. Madero,13023,54.9600418
2020,Hidalgo,Huasca de Ocampo,13024,51.13082436
2018,Hidalgo,Huasca de Ocampo,13024,
2016,Hidalgo,Huasca de Ocampo,13024,
2015,Hidalgo,Huasca de Ocampo,13024,52.79370767
2010,Hidalgo,Huasca de Ocampo,13024,57.55996375
2020,Hidalgo,Huautla,13025,64.23164376
2018,Hidalgo,Huautla,13025,
2016,Hidalgo,Huautla,13025,
2015,Hidalgo,Huautla,13025,78.62540565
2010,Hidalgo,Huautla,13025,80.44945236
2020,Hidalgo,Huazalingo,13026,86.15272431
2018,Hidalgo,Huazalingo,13026,
2016,Hidalgo,Huazalingo,13026,
2015,Hidalgo,Huazalingo,13026,84.23529488
2010,Hidalgo,Huazalingo,13026,89.45348301
2020,Hidalgo,Huehuetla,13027,75.76357064
2018,Hidalgo,Huehuetla,13027,
2016,Hidalgo,Huehuetla,13027,
2015,Hidalgo,Huehuetla,13027,79.41019974
2010,Hidalgo,Huehuetla,13027,83.64240301
2020,Hidalgo,Huejutla de Reyes,13028,65.35414445
2018,Hidalgo,Huejutla de Reyes,13028,
2016,Hidalgo,Huejutla de Reyes,13028,
2015,Hidalgo,Huejutla de Reyes,13028,62.83174135
2010,Hidalgo,Huejutla de Reyes,13028,62.87816225
2020,Hidalgo,Huichapan,13029,42.44190172
2018,Hidalgo,Huichapan,13029,
2016,Hidalgo,Huichapan,13029,
2015,Hidalgo,Huichapan,13029,38.14543363
2010,Hidalgo,Huichapan,13029,53.8802531
2020,Hidalgo,Ixmiquilpan,13030,50.24482163
2018,Hidalgo,Ixmiquilpan,13030,
2016,Hidalgo,Ixmiquilpan,13030,
2015,Hidalgo,Ixmiquilpan,13030,55.60426306
2010,Hidalgo,Ixmiquilpan,13030,53.36523525
2020,Hidalgo,Jacala de Ledezma,13031,43.68467115
2018,Hidalgo,Jacala de Ledezma,13031,
2016,Hidalgo,Jacala de Ledezma,13031,
2015,Hidalgo,Jacala de Ledezma,13031,71.61362692
2010,Hidalgo,Jacala de Ledezma,13031,64.75420465
2020,Hidalgo,Jaltocán,13032,75.20979163
2018,Hidalgo,Jaltocán,13032,
2016,Hidalgo,Jaltocán,13032,
2015,Hidalgo,Jaltocán,13032,74.34850079
2010,Hidalgo,Jaltocán,13032,83.29808726
2020,Hidalgo,Juárez Hidalgo,13033,55.63652357
2018,Hidalgo,Juárez Hidalgo,13033,
2016,Hidalgo,Juárez Hidalgo,13033,
2015,Hidalgo,Juárez Hidalgo,13033,76.35033892
2010,Hidalgo,Juárez Hidalgo,13033,72.8628401
2020,Hidalgo,Lolotla,13034,77.17025147
2018,Hidalgo,Lolotla,13034,
2016,Hidalgo,Lolotla,13034,
2015,Hidalgo,Lolotla,13034,73.14308602
2010,Hidalgo,Lolotla,13034,72.76546767
2020,Hidalgo,Metepec,13035,42.8211501
2018,Hidalgo,Metepec,13035,
2016,Hidalgo,Metepec,13035,
2015,Hidalgo,Metepec,13035,56.16808992
2010,Hidalgo,Metepec,13035,62.12007617
2020,Hidalgo,San Agustín Metzquititlán,13036,53.04760874
2018,Hidalgo,San Agustín Metzquititlán,13036,
2016,Hidalgo,San Agustín Metzquititlán,13036,
2015,Hidalgo,San Agustín Metzquititlán,13036,56.79550665
2010,Hidalgo,San Agustín Metzquititlán,13036,62.53915324
2020,Hidalgo,Metztitlán,13037,51.8886612
2018,Hidalgo,Metztitlán,13037,
2016,Hidalgo,Metztitlán,13037,
2015,Hidalgo,Metztitlán,13037,66.1365659
2010,Hidalgo,Metztitlán,13037,64.7816751
2020,Hidalgo,Mineral del Chico,13038,42.84472783
2018,Hidalgo,Mineral del Chico,13038,
2016,Hidalgo,Mineral del Chico,13038,
2015,Hidalgo,Mineral del Chico,13038,52.36040481
2010,Hidalgo,Mineral del Chico,13038,54.83429614
2020,Hidalgo,Mineral del Monte,13039,49.62612416
2018,Hidalgo,Mineral del Monte,13039,
2016,Hidalgo,Mineral del Monte,13039,
2015,Hidalgo,Mineral del Monte,13039,43.1505881
2010,Hidalgo,Mineral del Monte,13039,53.09623027
2020,Hidalgo,La Misión,13040,61.94974771
2018,Hidalgo,La Misión,13040,
2016,Hidalgo,La Misión,13040,
2015,Hidalgo,La Misión,13040,79.6744157
2010,Hidalgo,La Misión,13040,88.73006848
2020,Hidalgo,Mixquiahuala de Juárez,13041,39.74948639
2018,Hidalgo,Mixquiahuala de Juárez,13041,
2016,Hidalgo,Mixquiahuala de Juárez,13041,
2015,Hidalgo,Mixquiahuala de Juárez,13041,44.70655555
2010,Hidalgo,Mixquiahuala de Juárez,13041,54.99205848
2020,Hidalgo,Molango de Escamilla,13042,59.71703569
2018,Hidalgo,Molango de Escamilla,13042,
2016,Hidalgo,Molango de Escamilla,13042,
2015,Hidalgo,Molango de Escamilla,13042,62.83016763
2010,Hidalgo,Molango de Escamilla,13042,67.37432713
2020,Hidalgo,Nicolás Flores,13043,67.64357413
2018,Hidalgo,Nicolás Flores,13043,
2016,Hidalgo,Nicolás Flores,13043,
2015,Hidalgo,Nicolás Flores,13043,84.44326652
2010,Hidalgo,Nicolás Flores,13043,81.07705779
2020,Hidalgo,Nopala de Villagrán,13044,43.09249505
2018,Hidalgo,Nopala de Villagrán,13044,
2016,Hidalgo,Nopala de Villagrán,13044,
2015,Hidalgo,Nopala de Villagrán,13044,48.19307471
2010,Hidalgo,Nopala de Villagrán,13044,54.8043495
2020,Hidalgo,Omitlán de Juárez,13045,44.74825022
2018,Hidalgo,Omitlán de Juárez,13045,
2016,Hidalgo,Omitlán de Juárez,13045,
2015,Hidalgo,Omitlán de Juárez,13045,58.96415771
2010,Hidalgo,Omitlán de Juárez,13045,54.71083013
2020,Hidalgo,San Felipe Orizatlán,13046,68.92332009
2018,Hidalgo,San Felipe Orizatlán,13046,
2016,Hidalgo,San Felipe Orizatlán,13046,
2015,Hidalgo,San Felipe Orizatlán,13046,78.28057867
2010,Hidalgo,San Felipe Orizatlán,13046,85.68063763
2020,Hidalgo,Pacula,13047,53.87981079
2018,Hidalgo,Pacula,13047,
2016,Hidalgo,Pacula,13047,
2015,Hidalgo,Pacula,13047,77.83728891
2010,Hidalgo,Pacula,13047,74.38175919
2020,Hidalgo,Pachuca de Soto,13048,28.22382051
2018,Hidalgo,Pachuca de Soto,13048,
2016,Hidalgo,Pachuca de Soto,13048,
2015,Hidalgo,Pachuca de Soto,13048,30.14563658
2010,Hidalgo,Pachuca de Soto,13048,31.76424343
2020,Hidalgo,Pisaflores,13049,61.68724983
2018,Hidalgo,Pisaflores,13049,
2016,Hidalgo,Pisaflores,13049,
2015,Hidalgo,Pisaflores,13049,79.80447146
2010,Hidalgo,Pisaflores,13049,78.65535642
2020,Hidalgo,Progreso de Obregón,13050,38.97490233
2018,Hidalgo,Progreso de Obregón,13050,
2016,Hidalgo,Progreso de Obregón,13050,
2015,Hidalgo,Progreso de Obregón,13050,46.02076898
2010,Hidalgo,Progreso de Obregón,13050,45.25089167
2020,Hidalgo,Mineral de la Reforma,13051,18.72882199
2018,Hidalgo,Mineral de la Reforma,13051,
2016,Hidalgo,Mineral de la Reforma,13051,
2015,Hidalgo,Mineral de la Reforma,13051,20.86215727
2010,Hidalgo,Mineral de la Reforma,13051,21.3322845
2020,Hidalgo,San Agustín Tlaxiaca,13052,43.41001703
2018,Hidalgo,San Agustín Tlaxiaca,13052,
2016,Hidalgo,San Agustín Tlaxiaca,13052,
2015,Hidalgo,San Agustín Tlaxiaca,13052,48.23722571
2010,Hidalgo,San Agustín Tlaxiaca,13052,48.60062423
2020,Hidalgo,San Bartolo Tutotepec,13053,65.13269752
2018,Hidalgo,San Bartolo Tutotepec,13053,
2016,Hidalgo,San Bartolo Tutotepec,13053,
2015,Hidalgo,San Bartolo Tutotepec,13053,77.90438934
2010,Hidalgo,San Bartolo Tutotepec,13053,73.0090767
2020,Hidalgo,San Salvador,13054,42.88199516
2018,Hidalgo,San Salvador,13054,
2016,Hidalgo,San Salvador,13054,
2015,Hidalgo,San Salvador,13054,56.11159698
2010,Hidalgo,San Salvador,13054,57.32819254
2020,Hidalgo,Santiago de Anaya,13055,48.99660088
2018,Hidalgo,Santiago de Anaya,13055,
2016,Hidalgo,Santiago de Anaya,13055,
2015,Hidalgo,Santiago de Anaya,13055,36.92922197
2010,Hidalgo,Santiago de Anaya,13055,68.07592896
2020,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13056,39.15425519
2018,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13056,
2016,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13056,
2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13056,45.50013007
2010,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13056,40.31686326
2020,Hidalgo,Singuilucan,13057,48.8877086
2018,Hidalgo,Singuilucan,13057,
2016,Hidalgo,Singuilucan,13057,
2015,Hidalgo,Singuilucan,13057,60.99124405
2010,Hidalgo,Singuilucan,13057,62.94844836
2020,Hidalgo,Tasquillo,13058,51.62754072
2018,Hidalgo,Tasquillo,13058,
2016,Hidalgo,Tasquillo,13058,
2015,Hidalgo,Tasquillo,13058,68.5282863
2010,Hidalgo,Tasquillo,13058,60.08904898
2020,Hidalgo,Tecozautla,13059,44.22353662
2018,Hidalgo,Tecozautla,13059,
2016,Hidalgo,Tecozautla,13059,
2015,Hidalgo,Tecozautla,13059,64.0351017
2010,Hidalgo,Tecozautla,13059,63.40820407
2020,Hidalgo,Tenango de Doria,13060,63.54091474
2018,Hidalgo,Tenango de Doria,13060,
2016,Hidalgo,Tenango de Doria,13060,
2015,Hidalgo,Tenango de Doria,13060,72.93154942
2010,Hidalgo,Tenango de Doria,13060,70.36583137
2020,Hidalgo,Tepeapulco,13061,31.5480777
2018,Hidalgo,Tepeapulco,13061,
2016,Hidalgo,Tepeapulco,13061,
2015,Hidalgo,Tepeapulco,13061,35.95868412
2010,Hidalgo,Tepeapulco,13061,47.56374581
2020,Hidalgo,Tepehuacán de Guerrero,13062,81.5839365
2018,Hidalgo,Tepehuacán de Guerrero,13062,
2016,Hidalgo,Tepehuacán de Guerrero,13062,
2015,Hidalgo,Tepehuacán de Guerrero,13062,83.4137403
2010,Hidalgo,Tepehuacán de Guerrero,13062,89.24464177
2020,Hidalgo,Tepeji del Río de Ocampo,13063,32.2680998
2018,Hidalgo,Tepeji del Río de Ocampo,13063,
2016,Hidalgo,Tepeji del Río de Ocampo,13063,
2015,Hidalgo,Tepeji del Río de Ocampo,13063,33.7639878
2010,Hidalgo,Tepeji del Río de Ocampo,13063,42.25835426
2020,Hidalgo,Tepetitlán,13064,42.04235029
2018,Hidalgo,Tepetitlán,13064,
2016,Hidalgo,Tepetitlán,13064,
2015,Hidalgo,Tepetitlán,13064,42.44914336
2010,Hidalgo,Tepetitlán,13064,50.79660097
2020,Hidalgo,Tetepango,13065,53.89124023
2018,Hidalgo,Tetepango,13065,
2016,Hidalgo,Tetepango,13065,
2015,Hidalgo,Tetepango,13065,57.3074298
2010,Hidalgo,Tetepango,13065,71.59923189
2020,Hidalgo,Villa de Tezontepec,13066,52.61133005
2018,Hidalgo,Villa de Tezontepec,13066,
2016,Hidalgo,Villa de Tezontepec,13066,
2015,Hidalgo,Villa de Tezontepec,13066,53.11026894
2010,Hidalgo,Villa de Tezontepec,13066,57.63101268
2020,Hidalgo,Tezontepec de Aldama,13067,55.10630245
2018,Hidalgo,Tezontepec de Aldama,13067,
2016,Hidalgo,Tezontepec de Aldama,13067,
2015,Hidalgo,Tezontepec de Aldama,13067,60.00186018
2010,Hidalgo,Tezontepec de Aldama,13067,59.51145938
2020,Hidalgo,Tianguistengo,13068,79.22004085
2018,Hidalgo,Tianguistengo,13068,
2016,Hidalgo,Tianguistengo,13068,
2015,Hidalgo,Tianguistengo,13068,76.17854496
2010,Hidalgo,Tianguistengo,13068,81.68327509
2020,Hidalgo,Tizayuca,13069,35.8925554
2018,Hidalgo,Tizayuca,13069,
2016,Hidalgo,Tizayuca,13069,
2015,Hidalgo,Tizayuca,13069,34.43945874
2010,Hidalgo,Tizayuca,13069,42.17390822
2020,Hidalgo,Tlahuelilpan,13070,50.15283598
2018,Hidalgo,Tlahuelilpan,13070,
2016,Hidalgo,Tlahuelilpan,13070,
2015,Hidalgo,Tlahuelilpan,13070,55.13832564
2010,Hidalgo,Tlahuelilpan,13070,63.12276623
2020,Hidalgo,Tlahuiltepa,13071,71.16618304
2018,Hidalgo,Tlahuiltepa,13071,
2016,Hidalgo,Tlahuiltepa,13071,
2015,Hidalgo,Tlahuiltepa,13071,75.94858431
2010,Hidalgo,Tlahuiltepa,13071,81.42803394
2020,Hidalgo,Tlanalapa,13072,35.30503344
2018,Hidalgo,Tlanalapa,13072,
2016,Hidalgo,Tlanalapa,13072,
2015,Hidalgo,Tlanalapa,13072,33.28499012
2010,Hidalgo,Tlanalapa,13072,54.472578
2020,Hidalgo,Tlanchinol,13073,85.77903058
2018,Hidalgo,Tlanchinol,13073,
2016,Hidalgo,Tlanchinol,13073,
2015,Hidalgo,Tlanchinol,13073,84.01908402
2010,Hidalgo,Tlanchinol,13073,82.88114864
2020,Hidalgo,Tlaxcoapan,13074,54.46455994
2018,Hidalgo,Tlaxcoapan,13074,
2016,Hidalgo,Tlaxcoapan,13074,
2015,Hidalgo,Tlaxcoapan,13074,57.66862184
2010,Hidalgo,Tlaxcoapan,13074,59.65432461
2020,Hidalgo,Tolcayuca,13075,41.10903295
2018,Hidalgo,Tolcayuca,13075,
2016,Hidalgo,Tolcayuca,13075,
2015,Hidalgo,Tolcayuca,13075,45.07756889
2010,Hidalgo,Tolcayuca,13075,51.37208863
2020,Hidalgo,Tula de Allende,13076,27.75827652
2018,Hidalgo,Tula de Allende,13076,
2016,Hidalgo,Tula de Allende,13076,
2015,Hidalgo,Tula de Allende,13076,27.83102122
2010,Hidalgo,Tula de Allende,13076,41.75624077
2020,Hidalgo,Tulancingo de Bravo,13077,44.51656858
2018,Hidalgo,Tulancingo de Bravo,13077,
2016,Hidalgo,Tulancingo de Bravo,13077,
2015,Hidalgo,Tulancingo de Bravo,13077,50.3494589
2010,Hidalgo,Tulancingo de Bravo,13077,53.91170722
2020,Hidalgo,Xochiatipan,13078,88.27435109
2018,Hidalgo,Xochiatipan,13078,
2016,Hidalgo,Xochiatipan,13078,
2015,Hidalgo,Xochiatipan,13078,91.69754353
2010,Hidalgo,Xochiatipan,13078,88.43010044
2020,Hidalgo,Xochicoatlán,13079,55.60327727
2018,Hidalgo,Xochicoatlán,13079,
2016,Hidalgo,Xochicoatlán,13079,
2015,Hidalgo,Xochicoatlán,13079,65.77937821
2010,Hidalgo,Xochicoatlán,13079,82.19805442
2020,Hidalgo,Yahualica,13080,79.54324831
2018,Hidalgo,Yahualica,13080,
2016,Hidalgo,Yahualica,13080,
2015,Hidalgo,Yahualica,13080,87.46383175
2010,Hidalgo,Yahualica,13080,91.04361348
2020,Hidalgo,Zacualtipán de Ángeles,13081,59.42956302
2018,Hidalgo,Zacualtipán de Ángeles,13081,
2016,Hidalgo,Zacualtipán de Ángeles,13081,
2015,Hidalgo,Zacualtipán de Ángeles,13081,54.70563473
2010,Hidalgo,Zacualtipán de Ángeles,13081,60.115056
2020,Hidalgo,Zapotlán de Juárez,13082,49.60156916
2018,Hidalgo,Zapotlán de Juárez,13082,
2016,Hidalgo,Zapotlán de Juárez,13082,
2015,Hidalgo,Zapotlán de Juárez,13082,57.14222956
2010,Hidalgo,Zapotlán de Juárez,13082,60.54306459
2020,Hidalgo,Zempoala,13083,34.29800569
2018,Hidalgo,Zempoala,13083,
2016,Hidalgo,Zempoala,13083,
2015,Hidalgo,Zempoala,13083,37.77625379
2010,Hidalgo,Zempoala,13083,40.79343825
2020,Hidalgo,Zimapán,13084,40.52307461
2018,Hidalgo,Zimapán,13084,
2016,Hidalgo,Zimapán,13084,
2015,Hidalgo,Zimapán,13084,53.16502217
2010,Hidalgo,Zimapán,13084,60.42846401
2020,Jalisco,,14,31.41550486
2018,Jalisco,,14,27.80150282
2016,Jalisco,,14,30.46839929
2015,Jalisco,,14,
2010,Jalisco,,14,
2020,Jalisco,Acatic,14001,30.6719013
2018,Jalisco,Acatic,14001,
2016,Jalisco,Acatic,14001,
2015,Jalisco,Acatic,14001,36.59566592
2010,Jalisco,Acatic,14001,45.8370451
2020,Jalisco,Acatlán de Juárez,14002,28.34021719
2018,Jalisco,Acatlán de Juárez,14002,
2016,Jalisco,Acatlán de Juárez,14002,
2015,Jalisco,Acatlán de Juárez,14002,31.90564211
2010,Jalisco,Acatlán de Juárez,14002,42.545118
2020,Jalisco,Ahualulco de Mercado,14003,32.84506615
2018,Jalisco,Ahualulco de Mercado,14003,
2016,Jalisco,Ahualulco de Mercado,14003,
2015,Jalisco,Ahualulco de Mercado,14003,33.04834845
