Year,Entidad federativa,"Sexo","Grupo de edad",GeoCode,Value
2015,"Chiapas","Hombres","De 15 a 24 años",07,4.4291574363291994
2014,"Chiapas","Hombres","De 15 a 24 años",07,4.538788034704859
2022,"Chiapas","Hombres","De 25 a 64 años",07,1.73317479432746
2021,"Chiapas","Hombres","De 25 a 64 años",07,2.33292276105149
2020,"Chiapas","Hombres","De 25 a 64 años",07,2.73620407885513
2019,"Chiapas","Hombres","De 25 a 64 años",07,2.33636791521055
2018,"Chiapas","Hombres","De 25 a 64 años",07,2.02431935353567
2017,"Chiapas","Hombres","De 25 a 64 años",07,2.18690584837741
2016,"Chiapas","Hombres","De 25 a 64 años",07,2.80698143153772
2015,"Chiapas","Hombres","De 25 a 64 años",07,2.7418054702028
2014,"Chiapas","Hombres","De 25 a 64 años",07,2.71433379947495
2022,"Chiapas","Hombres","De 65 años y más",07,0.36865951059564
2021,"Chiapas","Hombres","De 65 años y más",07,1.0264471253978902
2020,"Chiapas","Hombres","De 65 años y más",07,0.9537907973899501
2019,"Chiapas","Hombres","De 65 años y más",07,0.89868899333751
2018,"Chiapas","Hombres","De 65 años y más",07,0.64648569152522
2017,"Chiapas","Hombres","De 65 años y más",07,0.46825200160640995
2016,"Chiapas","Hombres","De 65 años y más",07,1.19745347042293
2015,"Chiapas","Hombres","De 65 años y más",07,0.66629354974115
2014,"Chiapas","Hombres","De 65 años y más",07,0.77094959329203
2022,"Chiapas","Mujeres","Total",07,3.45818805771588
2021,"Chiapas","Mujeres","Total",07,4.12563662285191
2020,"Chiapas","Mujeres","Total",07,3.4768904301228294
2019,"Chiapas","Mujeres","Total",07,4.55665170109064
2018,"Chiapas","Mujeres","Total",07,3.8309898000518996
2017,"Chiapas","Mujeres","Total",07,3.24062846883924
2016,"Chiapas","Mujeres","Total",07,3.24815468197337
2015,"Chiapas","Mujeres","Total",07,3.31763208263186
2014,"Chiapas","Mujeres","Total",07,3.4286906660721104
2022,"Chiapas","Mujeres","De 15 a 24 años",07,6.97277544534375
2021,"Chiapas","Mujeres","De 15 a 24 años",07,9.271171828370582
2020,"Chiapas","Mujeres","De 15 a 24 años",07,5.47526799127969
2019,"Chiapas","Mujeres","De 15 a 24 años",07,9.6793227830946
2018,"Chiapas","Mujeres","De 15 a 24 años",07,7.21687746710744
2017,"Chiapas","Mujeres","De 15 a 24 años",07,6.66299653784515
2016,"Chiapas","Mujeres","De 15 a 24 años",07,7.64116077953996
2015,"Chiapas","Mujeres","De 15 a 24 años",07,6.38478322505886
2014,"Chiapas","Mujeres","De 15 a 24 años",07,5.93487438178392
2022,"Chiapas","Mujeres","De 25 a 64 años",07,2.83807964253865
2021,"Chiapas","Mujeres","De 25 a 64 años",07,3.1700767589333902
2020,"Chiapas","Mujeres","De 25 a 64 años",07,3.2154813279559407
2019,"Chiapas","Mujeres","De 25 a 64 años",07,3.54585723956513
2018,"Chiapas","Mujeres","De 25 a 64 años",07,3.225453616651
2017,"Chiapas","Mujeres","De 25 a 64 años",07,2.50595311127511
2016,"Chiapas","Mujeres","De 25 a 64 años",07,2.30779350346587
2015,"Chiapas","Mujeres","De 25 a 64 años",07,2.7252611566767
2014,"Chiapas","Mujeres","De 25 a 64 años",07,2.99975643768625
2022,"Chiapas","Mujeres","De 65 años y más",07,0.11864678531345
2021,"Chiapas","Mujeres","De 65 años y más",07,0.10977157966076
2020,"Chiapas","Mujeres","De 65 años y más",07,0.04235989689421
2019,"Chiapas","Mujeres","De 65 años y más",07,0
2018,"Chiapas","Mujeres","De 65 años y más",07,0
2017,"Chiapas","Mujeres","De 65 años y más",07,0
2016,"Chiapas","Mujeres","De 65 años y más",07,0
2015,"Chiapas","Mujeres","De 65 años y más",07,0
2014,"Chiapas","Mujeres","De 65 años y más",07,0.14151181792146003
2022,"Chihuahua","Total","Total",08,2.37277249384637
2021,"Chihuahua","Total","Total",08,3.36043963618296
2020,"Chihuahua","Total","Total",08,4.35665453398542
2019,"Chihuahua","Total","Total",08,3.04504664446536
2018,"Chihuahua","Total","Total",08,3.14130675489742
2017,"Chihuahua","Total","Total",08,2.6997948468393
2016,"Chihuahua","Total","Total",08,3.1541302068983
2015,"Chihuahua","Total","Total",08,3.7274416174730693
2014,"Chihuahua","Total","Total",08,4.23937714388065
2022,"Chihuahua","Total","De 15 a 24 años",08,5.207477533273511
2021,"Chihuahua","Total","De 15 a 24 años",08,6.23803035796717
2020,"Chihuahua","Total","De 15 a 24 años",08,6.686332350049159
2019,"Chihuahua","Total","De 15 a 24 años",08,6.1403558291807
2018,"Chihuahua","Total","De 15 a 24 años",08,6.452373380822151
2017,"Chihuahua","Total","De 15 a 24 años",08,6.349444274406289
2016,"Chihuahua","Total","De 15 a 24 años",08,6.3513108273888
2015,"Chihuahua","Total","De 15 a 24 años",08,7.58716328952841
2014,"Chihuahua","Total","De 15 a 24 años",08,8.823907865427712
2022,"Chihuahua","Total","De 25 a 64 años",08,1.8103206838703902
2021,"Chihuahua","Total","De 25 a 64 años",08,2.77799017312099
2020,"Chihuahua","Total","De 25 a 64 años",08,3.72197090020368
2019,"Chihuahua","Total","De 25 a 64 años",08,2.42744013569588
2018,"Chihuahua","Total","De 25 a 64 años",08,2.48266928700023
2017,"Chihuahua","Total","De 25 a 64 años",08,1.90110721022038
2016,"Chihuahua","Total","De 25 a 64 años",08,2.53179321228181
2015,"Chihuahua","Total","De 25 a 64 años",08,2.97033924410504
2014,"Chihuahua","Total","De 25 a 64 años",08,3.35830589499353
2022,"Chihuahua","Total","De 65 años y más",08,0.8981661019135799
2021,"Chihuahua","Total","De 65 años y más",08,1.7650213600133198
2020,"Chihuahua","Total","De 65 años y más",08,6.58922528807597
2019,"Chihuahua","Total","De 65 años y más",08,0.57672639957313
2018,"Chihuahua","Total","De 65 años y más",08,1.3674788662357
2017,"Chihuahua","Total","De 65 años y más",08,2.5494021038905896
2016,"Chihuahua","Total","De 65 años y más",08,1.03212269022038
2015,"Chihuahua","Total","De 65 años y más",08,1.96915401013204
2014,"Chihuahua","Total","De 65 años y más",08,0.7695538176906601
2022,"Chihuahua","Hombres","Total",08,2.1617638221629
2021,"Chihuahua","Hombres","Total",08,3.4444785138429803
2020,"Chihuahua","Hombres","Total",08,4.27566213039751
2019,"Chihuahua","Hombres","Total",08,2.9415664871844
2018,"Chihuahua","Hombres","Total",08,2.96178601311139
2017,"Chihuahua","Hombres","Total",08,2.71461165643187
2016,"Chihuahua","Hombres","Total",08,3.2246065067081404
2015,"Chihuahua","Hombres","Total",08,3.8092878330531694
2014,"Chihuahua","Hombres","Total",08,4.07651184202641
2022,"Chihuahua","Hombres","De 15 a 24 años",08,4.36983692821
2021,"Chihuahua","Hombres","De 15 a 24 años",08,6.168106284492821
2020,"Chihuahua","Hombres","De 15 a 24 años",08,6.03317427609409
2019,"Chihuahua","Hombres","De 15 a 24 años",08,5.28696804950956
2018,"Chihuahua","Hombres","De 15 a 24 años",08,6.086311697358519
2017,"Chihuahua","Hombres","De 15 a 24 años",08,6.595359964393011
2016,"Chihuahua","Hombres","De 15 a 24 años",08,6.3494689382129
2015,"Chihuahua","Hombres","De 15 a 24 años",08,7.0785592165183795
2014,"Chihuahua","Hombres","De 15 a 24 años",08,8.23410629027024
2022,"Chihuahua","Hombres","De 25 a 64 años",08,1.70493303203943
2021,"Chihuahua","Hombres","De 25 a 64 años",08,2.89837328548091
2020,"Chihuahua","Hombres","De 25 a 64 años",08,4.02177914045163
2019,"Chihuahua","Hombres","De 25 a 64 años",08,2.47712550848772
2018,"Chihuahua","Hombres","De 25 a 64 años",08,2.31313993309152
2017,"Chihuahua","Hombres","De 25 a 64 años",08,1.77637057332511
2016,"Chihuahua","Hombres","De 25 a 64 años",08,2.59374857976095
2015,"Chihuahua","Hombres","De 25 a 64 años",08,3.1363389434410895
2014,"Chihuahua","Hombres","De 25 a 64 años",08,3.2703731005325305
2022,"Chihuahua","Hombres","De 65 años y más",08,1.2022551808208
2021,"Chihuahua","Hombres","De 65 años y más",08,1.72928685703205
2020,"Chihuahua","Hombres","De 65 años y más",08,1.69265771842773
2019,"Chihuahua","Hombres","De 65 años y más",08,0.62650981008308
2018,"Chihuahua","Hombres","De 65 años y más",08,1.81304622337421
2017,"Chihuahua","Hombres","De 65 años y más",08,3.2733994515913394
2016,"Chihuahua","Hombres","De 65 años y más",08,1.3593581572341102
2015,"Chihuahua","Hombres","De 65 años y más",08,2.47737752995427
2014,"Chihuahua","Hombres","De 65 años y más",08,0.97488730561567
2022,"Chihuahua","Mujeres","Total",08,2.70774390657204
2021,"Chihuahua","Mujeres","Total",08,3.2265188678823695
2020,"Chihuahua","Mujeres","Total",08,4.49279899812148
2019,"Chihuahua","Mujeres","Total",08,3.20640131122853
2018,"Chihuahua","Mujeres","Total",08,3.4093888060028505
2017,"Chihuahua","Mujeres","Total",08,2.67590580253154
2016,"Chihuahua","Mujeres","Total",08,3.0343396499046
2015,"Chihuahua","Mujeres","Total",08,3.57683015276873
2014,"Chihuahua","Mujeres","Total",08,4.5332863915265
2022,"Chihuahua","Mujeres","De 15 a 24 años",08,6.629598767339609
2021,"Chihuahua","Mujeres","De 15 a 24 años",08,6.35705422174265
2020,"Chihuahua","Mujeres","De 15 a 24 años",08,7.77150418256464
2019,"Chihuahua","Mujeres","De 15 a 24 años",08,7.61017998515858
2018,"Chihuahua","Mujeres","De 15 a 24 años",08,7.01025896776762
2017,"Chihuahua","Mujeres","De 15 a 24 años",08,5.90203178893081
2016,"Chihuahua","Mujeres","De 15 a 24 años",08,6.35470423233685
2015,"Chihuahua","Mujeres","De 15 a 24 años",08,8.62893351824665
2014,"Chihuahua","Mujeres","De 15 a 24 años",08,9.958614923709332
2022,"Chihuahua","Mujeres","De 25 a 64 años",08,1.97088817826696
2021,"Chihuahua","Mujeres","De 25 a 64 años",08,2.5947542138738
2020,"Chihuahua","Mujeres","De 25 a 64 años",08,3.21948779185635
2019,"Chihuahua","Mujeres","De 25 a 64 años",08,2.35270061659164
2018,"Chihuahua","Mujeres","De 25 a 64 años",08,2.73201647593161
2017,"Chihuahua","Mujeres","De 25 a 64 años",08,2.09263282292
2016,"Chihuahua","Mujeres","De 25 a 64 años",08,2.4303481179161106
2015,"Chihuahua","Mujeres","De 25 a 64 años",08,2.6791743870771296
2014,"Chihuahua","Mujeres","De 25 a 64 años",08,3.51118365095055
2022,"Chihuahua","Mujeres","De 65 años y más",08,0
2021,"Chihuahua","Mujeres","De 65 años y más",08,1.8800218425774202
2020,"Chihuahua","Mujeres","De 65 años y más",08,15.7601713062099
2019,"Chihuahua","Mujeres","De 65 años y más",08,0.4713123275897901
2018,"Chihuahua","Mujeres","De 65 años y más",08,0.51656957189455
2017,"Chihuahua","Mujeres","De 65 años y más",08,0.27435430286143
2016,"Chihuahua","Mujeres","De 65 años y más",08,0
2015,"Chihuahua","Mujeres","De 65 años y más",08,0
2014,"Chihuahua","Mujeres","De 65 años y más",08,0
2022,"Ciudad de México","Total","Total",09,5.24814198854211
2021,"Ciudad de México","Total","Total",09,6.84128633745605
2020,"Ciudad de México","Total","Total",09,6.01257090934594
2019,"Ciudad de México","Total","Total",09,4.99777622540336
2018,"Ciudad de México","Total","Total",09,4.626175409468929
2017,"Ciudad de México","Total","Total",09,4.606971898075259
2016,"Ciudad de México","Total","Total",09,5.03447625438945
2015,"Ciudad de México","Total","Total",09,5.33830780849366
2014,"Ciudad de México","Total","Total",09,6.57943876578738
2022,"Ciudad de México","Total","De 15 a 24 años",09,10.625870320467998
2021,"Ciudad de México","Total","De 15 a 24 años",09,13.060843708692401
2020,"Ciudad de México","Total","De 15 a 24 años",09,12.6528675871701
2019,"Ciudad de México","Total","De 15 a 24 años",09,12.5267405883084
2018,"Ciudad de México","Total","De 15 a 24 años",09,11.1128482911452
2017,"Ciudad de México","Total","De 15 a 24 años",09,11.5339659820855
2016,"Ciudad de México","Total","De 15 a 24 años",09,11.9688998408851
2015,"Ciudad de México","Total","De 15 a 24 años",09,12.9289700278251
2014,"Ciudad de México","Total","De 15 a 24 años",09,14.381643053360802
2022,"Ciudad de México","Total","De 25 a 64 años",09,4.70749059356259
2021,"Ciudad de México","Total","De 25 a 64 años",09,6.30724395379993
2020,"Ciudad de México","Total","De 25 a 64 años",09,5.368049023383221
2019,"Ciudad de México","Total","De 25 a 64 años",09,4.110448992553031
2018,"Ciudad de México","Total","De 25 a 64 años",09,3.8978095181787604
2017,"Ciudad de México","Total","De 25 a 64 años",09,3.85853423276315
2016,"Ciudad de México","Total","De 25 a 64 años",09,4.156852249479969
2015,"Ciudad de México","Total","De 25 a 64 años",09,4.385792191139459
2014,"Ciudad de México","Total","De 25 a 64 años",09,5.57017145904592
2022,"Ciudad de México","Total","De 65 años y más",09,2.80164470103376
2021,"Ciudad de México","Total","De 65 años y más",09,2.67329241048172
2020,"Ciudad de México","Total","De 65 años y más",09,3.34833858257193
2019,"Ciudad de México","Total","De 65 años y más",09,2.14369610140003
2018,"Ciudad de México","Total","De 65 años y más",09,2.10600623046354
2017,"Ciudad de México","Total","De 65 años y más",09,1.36030694105337
2016,"Ciudad de México","Total","De 65 años y más",09,1.65351684404257
2015,"Ciudad de México","Total","De 65 años y más",09,1.50823891920816
2014,"Ciudad de México","Total","De 65 años y más",09,2.3595288387525204
2022,"Ciudad de México","Hombres","Total",09,5.39258903999236
2021,"Ciudad de México","Hombres","Total",09,6.69519561043447
2020,"Ciudad de México","Hombres","Total",09,6.66147451091934
2019,"Ciudad de México","Hombres","Total",09,5.14081093266832
2018,"Ciudad de México","Hombres","Total",09,4.765996642916341
2017,"Ciudad de México","Hombres","Total",09,4.44125971323016
2016,"Ciudad de México","Hombres","Total",09,5.213357561240749
2015,"Ciudad de México","Hombres","Total",09,5.17299317955588
2014,"Ciudad de México","Hombres","Total",09,6.85066790561826
2022,"Ciudad de México","Hombres","De 15 a 24 años",09,11.120780804552398
2021,"Ciudad de México","Hombres","De 15 a 24 años",09,12.1053129375442
2020,"Ciudad de México","Hombres","De 15 a 24 años",09,12.9712908820711
2019,"Ciudad de México","Hombres","De 15 a 24 años",09,11.8647586928327
2018,"Ciudad de México","Hombres","De 15 a 24 años",09,11.4221288934801
2017,"Ciudad de México","Hombres","De 15 a 24 años",09,10.309102914582597
2016,"Ciudad de México","Hombres","De 15 a 24 años",09,11.747831792765
2015,"Ciudad de México","Hombres","De 15 a 24 años",09,12.0214395099541
2014,"Ciudad de México","Hombres","De 15 a 24 años",09,13.4878423287365
2022,"Ciudad de México","Hombres","De 25 a 64 años",09,4.76928239035162
2021,"Ciudad de México","Hombres","De 25 a 64 años",09,6.17663882659827
2020,"Ciudad de México","Hombres","De 25 a 64 años",09,5.98560252930305
2019,"Ciudad de México","Hombres","De 25 a 64 años",09,4.28727557066719
2018,"Ciudad de México","Hombres","De 25 a 64 años",09,3.9034558612896
2017,"Ciudad de México","Hombres","De 25 a 64 años",09,3.69939861173291
2016,"Ciudad de México","Hombres","De 25 a 64 años",09,4.29912822173938
2015,"Ciudad de México","Hombres","De 25 a 64 años",09,4.230529105201179
2014,"Ciudad de México","Hombres","De 25 a 64 años",09,5.918910574307909
2022,"Ciudad de México","Hombres","De 65 años y más",09,2.97532321219418
2021,"Ciudad de México","Hombres","De 65 años y más",09,2.9262110296509296
2020,"Ciudad de México","Hombres","De 65 años y más",09,3.82206169085843
2019,"Ciudad de México","Hombres","De 65 años y más",09,2.2161526025727
2018,"Ciudad de México","Hombres","De 65 años y más",09,2.39306378590033
2017,"Ciudad de México","Hombres","De 65 años y más",09,1.88904277528046
2016,"Ciudad de México","Hombres","De 65 años y más",09,2.50999803036661
2015,"Ciudad de México","Hombres","De 65 años y más",09,2.2352847471127
2014,"Ciudad de México","Hombres","De 65 años y más",09,3.27083766036651
2022,"Ciudad de México","Mujeres","Total",09,5.0666252008891
2021,"Ciudad de México","Mujeres","Total",09,7.02637260507305
2020,"Ciudad de México","Mujeres","Total",09,5.17712001869126
2019,"Ciudad de México","Mujeres","Total",09,4.81240193096304
2018,"Ciudad de México","Mujeres","Total",09,4.451378192217079
2017,"Ciudad de México","Mujeres","Total",09,4.81311381743476
2016,"Ciudad de México","Mujeres","Total",09,4.79837310447439
2015,"Ciudad de México","Mujeres","Total",09,5.549358128678711
2014,"Ciudad de México","Mujeres","Total",09,6.2409876241643
2022,"Ciudad de México","Mujeres","De 15 a 24 años",09,9.90783007560659
2021,"Ciudad de México","Mujeres","De 15 a 24 años",09,14.581275757490202
2020,"Ciudad de México","Mujeres","De 15 a 24 años",09,12.1248483951602
2019,"Ciudad de México","Mujeres","De 15 a 24 años",09,13.5784892045129
2018,"Ciudad de México","Mujeres","De 15 a 24 años",09,10.6229860621199
2017,"Ciudad de México","Mujeres","De 15 a 24 años",09,13.5478597004264
2016,"Ciudad de México","Mujeres","De 15 a 24 años",09,12.3030173022466
2015,"Ciudad de México","Mujeres","De 15 a 24 años",09,14.232157531752902
2014,"Ciudad de México","Mujeres","De 15 a 24 años",09,15.6975516255809
2022,"Ciudad de México","Mujeres","De 25 a 64 años",09,4.6329670463003
2021,"Ciudad de México","Mujeres","De 25 a 64 años",09,6.466932036101329
2020,"Ciudad de México","Mujeres","De 25 a 64 años",09,4.60436319236252
2019,"Ciudad de México","Mujeres","De 25 a 64 años",09,3.8896696381751394
2018,"Ciudad de México","Mujeres","De 25 a 64 años",09,3.89108431759823
2017,"Ciudad de México","Mujeres","De 25 a 64 años",09,4.04767669892959
2016,"Ciudad de México","Mujeres","De 25 a 64 años",09,3.97555365066652
2015,"Ciudad de México","Mujeres","De 25 a 64 años",09,4.57682509834267
2014,"Ciudad de México","Mujeres","De 25 a 64 años",09,5.15121293623551
2022,"Ciudad de México","Mujeres","De 65 años y más",09,2.49070780544343
2021,"Ciudad de México","Mujeres","De 65 años y más",09,2.3142509135201
2020,"Ciudad de México","Mujeres","De 65 años y más",09,2.64853888937936
2019,"Ciudad de México","Mujeres","De 65 años y más",09,2.03871313649358
2018,"Ciudad de México","Mujeres","De 65 años y más",09,1.66354569418062
2017,"Ciudad de México","Mujeres","De 65 años y más",09,0.6068447236392799
2016,"Ciudad de México","Mujeres","De 65 años y más",09,0.23853314846778997
2015,"Ciudad de México","Mujeres","De 65 años y más",09,0.29973971365855
2014,"Ciudad de México","Mujeres","De 65 años y más",09,0.98517271393849
2022,"Durango","Total","Total",10,3.29534891665303
2021,"Durango","Total","Total",10,4.09729770045599
2020,"Durango","Total","Total",10,4.86869223120911
2019,"Durango","Total","Total",10,4.02242694229995
2018,"Durango","Total","Total",10,4.289151698552131
2017,"Durango","Total","Total",10,3.81577911310645
2016,"Durango","Total","Total",10,4.49275693983569
2015,"Durango","Total","Total",10,4.889834464348959
2014,"Durango","Total","Total",10,5.84133144894214
2022,"Durango","Total","De 15 a 24 años",10,6.29301193800728
2021,"Durango","Total","De 15 a 24 años",10,8.36525362609183
2020,"Durango","Total","De 15 a 24 años",10,9.09066863572743
2019,"Durango","Total","De 15 a 24 años",10,7.9191743776016095
2018,"Durango","Total","De 15 a 24 años",10,8.66898715312685
2017,"Durango","Total","De 15 a 24 años",10,8.039280637828382
2016,"Durango","Total","De 15 a 24 años",10,9.11336189846194
2015,"Durango","Total","De 15 a 24 años",10,10.0926265739535
2014,"Durango","Total","De 15 a 24 años",10,12.801847087446502
2022,"Durango","Total","De 25 a 64 años",10,2.74624209706811
2021,"Durango","Total","De 25 a 64 años",10,3.27812233649583
2020,"Durango","Total","De 25 a 64 años",10,4.23882527920301
2019,"Durango","Total","De 25 a 64 años",10,3.26207822755785
2018,"Durango","Total","De 25 a 64 años",10,3.3699217563781603
2017,"Durango","Total","De 25 a 64 años",10,2.93253281563603
2016,"Durango","Total","De 25 a 64 años",10,3.54604085427624
2015,"Durango","Total","De 25 a 64 años",10,3.6846944221445805
2014,"Durango","Total","De 25 a 64 años",10,4.30195022432158
2022,"Durango","Total","De 65 años y más",10,0.54072657237595
2021,"Durango","Total","De 65 años y más",10,0.8230037393971
2020,"Durango","Total","De 65 años y más",10,1.25368618882455
2019,"Durango","Total","De 65 años y más",10,1.03709467592311
2018,"Durango","Total","De 65 años y más",10,1.4636288237303
2017,"Durango","Total","De 65 años y más",10,1.39468066002913
2016,"Durango","Total","De 65 años y más",10,0.54523023042942
2015,"Durango","Total","De 65 años y más",10,1.1643351090707001
2014,"Durango","Total","De 65 años y más",10,0.90232316641056
2022,"Durango","Hombres","Total",10,3.02579550945145
2021,"Durango","Hombres","Total",10,4.083809403860649
2020,"Durango","Hombres","Total",10,5.3195458133194
2019,"Durango","Hombres","Total",10,3.90618068360824
2018,"Durango","Hombres","Total",10,3.98814537674861
2017,"Durango","Hombres","Total",10,3.44140880850037
2016,"Durango","Hombres","Total",10,4.21173337589731
2015,"Durango","Hombres","Total",10,4.766086411754309
2014,"Durango","Hombres","Total",10,5.260255893568121
2022,"Durango","Hombres","De 15 a 24 años",10,5.55403700852365
2021,"Durango","Hombres","De 15 a 24 años",10,8.31837940122337
2020,"Durango","Hombres","De 15 a 24 años",10,9.07219881729989
2019,"Durango","Hombres","De 15 a 24 años",10,7.35794258886022
2018,"Durango","Hombres","De 15 a 24 años",10,8.1137987150224
2017,"Durango","Hombres","De 15 a 24 años",10,6.91808726624146
2016,"Durango","Hombres","De 15 a 24 años",10,8.09241218963688
2015,"Durango","Hombres","De 15 a 24 años",10,9.64708319052774
2014,"Durango","Hombres","De 15 a 24 años",10,11.2980260092345
2022,"Durango","Hombres","De 25 a 64 años",10,2.5380185955011103
2021,"Durango","Hombres","De 25 a 64 años",10,3.19858243650105
2020,"Durango","Hombres","De 25 a 64 años",10,4.75496830284109
2019,"Durango","Hombres","De 25 a 64 años",10,3.20640520069248
2018,"Durango","Hombres","De 25 a 64 años",10,3.06598959654125
2017,"Durango","Hombres","De 25 a 64 años",10,2.66604366193282
2016,"Durango","Hombres","De 25 a 64 años",10,3.40227428614751
2015,"Durango","Hombres","De 25 a 64 años",10,3.5727183880682394
2014,"Durango","Hombres","De 25 a 64 años",10,3.8754394593511496
2022,"Durango","Hombres","De 65 años y más",10,0.6163807294143498
2021,"Durango","Hombres","De 65 años y más",10,1.01469268984026
2020,"Durango","Hombres","De 65 años y más",10,1.64307026853836
2019,"Durango","Hombres","De 65 años y más",10,1.4680193785442002
2018,"Durango","Hombres","De 65 años y más",10,1.83581882086618
2017,"Durango","Hombres","De 65 años y más",10,1.68927992590878
2016,"Durango","Hombres","De 65 años y más",10,0.68274920345926
2015,"Durango","Hombres","De 65 años y más",10,1.34273533554109
2014,"Durango","Hombres","De 65 años y más",10,1.1571408004607002
2022,"Durango","Mujeres","Total",10,3.7130471587549194
2021,"Durango","Mujeres","Total",10,4.11850996764365
2020,"Durango","Mujeres","Total",10,4.094926061064341
2019,"Durango","Mujeres","Total",10,4.20869881704732
2018,"Durango","Mujeres","Total",10,4.776860472905079
2017,"Durango","Mujeres","Total",10,4.42975108852022
2016,"Durango","Mujeres","Total",10,4.95648090548828
2015,"Durango","Mujeres","Total",10,5.09680545144682
2014,"Durango","Mujeres","Total",10,6.852503362092549
2022,"Durango","Mujeres","De 15 a 24 años",10,7.67289295129638
2021,"Durango","Mujeres","De 15 a 24 años",10,8.45446593087532
2020,"Durango","Mujeres","De 15 a 24 años",10,9.130711058662511
2019,"Durango","Mujeres","De 15 a 24 años",10,8.89093073465711
2018,"Durango","Mujeres","De 15 a 24 años",10,9.6450284005146
2017,"Durango","Mujeres","De 15 a 24 años",10,10.0905556326992
2016,"Durango","Mujeres","De 15 a 24 años",10,11.0500163703946
2015,"Durango","Mujeres","De 15 a 24 años",10,10.9520887734669
2014,"Durango","Mujeres","De 15 a 24 años",10,15.7232348584595
2022,"Durango","Mujeres","De 25 a 64 años",10,3.0466858942936494
2021,"Durango","Mujeres","De 25 a 64 años",10,3.3931670497928006
2020,"Durango","Mujeres","De 25 a 64 años",10,3.41940971316856
2019,"Durango","Mujeres","De 25 a 64 años",10,3.34735959084821
2018,"Durango","Mujeres","De 25 a 64 años",10,3.8425898711583995
2017,"Durango","Mujeres","De 25 a 64 años",10,3.3469264261429106
2016,"Durango","Mujeres","De 25 a 64 años",10,3.76746394300941
2015,"Durango","Mujeres","De 25 a 64 años",10,3.85873749037721
2014,"Durango","Mujeres","De 25 a 64 años",10,4.99380099405708
2022,"Durango","Mujeres","De 65 años y más",10,0.34255599472991
2021,"Durango","Mujeres","De 65 años y más",10,0.2668416447944
2020,"Durango","Mujeres","De 65 años y más",10,0
2019,"Durango","Mujeres","De 65 años y más",10,0
2018,"Durango","Mujeres","De 65 años y más",10,0.5869834662426
2017,"Durango","Mujeres","De 65 años y más",10,0.64414138077486
2016,"Durango","Mujeres","De 65 años y más",10,0.14722975590856
2015,"Durango","Mujeres","De 65 años y más",10,0.60388639760837
2014,"Durango","Mujeres","De 65 años y más",10,0
2022,"Guanajuato","Total","Total",11,3.41345259473271
2021,"Guanajuato","Total","Total",11,5.20488675565844
2020,"Guanajuato","Total","Total",11,6.01036512418499
2019,"Guanajuato","Total","Total",11,3.7103557744574505
2018,"Guanajuato","Total","Total",11,3.59718243152259
2017,"Guanajuato","Total","Total",11,3.57408019606874
2016,"Guanajuato","Total","Total",11,3.9947830218827804
2015,"Guanajuato","Total","Total",11,4.7403272734674
2014,"Guanajuato","Total","Total",11,4.84339448731937
2022,"Guanajuato","Total","De 15 a 24 años",11,6.06269064024886
2021,"Guanajuato","Total","De 15 a 24 años",11,8.83488213464666
2020,"Guanajuato","Total","De 15 a 24 años",11,9.18173031521041
2019,"Guanajuato","Total","De 15 a 24 años",11,7.11275082563717
2018,"Guanajuato","Total","De 15 a 24 años",11,7.3764562099857605
2017,"Guanajuato","Total","De 15 a 24 años",11,6.01574285996801
2016,"Guanajuato","Total","De 15 a 24 años",11,6.79149831399753
2015,"Guanajuato","Total","De 15 a 24 años",11,9.00057055031157
2014,"Guanajuato","Total","De 15 a 24 años",11,9.13490281388519
2022,"Guanajuato","Total","De 25 a 64 años",11,2.9242285486117194
2021,"Guanajuato","Total","De 25 a 64 años",11,4.33331689552151
2020,"Guanajuato","Total","De 25 a 64 años",11,5.28071091240719
2019,"Guanajuato","Total","De 25 a 64 años",11,2.93116570280096
2018,"Guanajuato","Total","De 25 a 64 años",11,2.7232415885141497
2017,"Guanajuato","Total","De 25 a 64 años",11,3.0413877057318
2016,"Guanajuato","Total","De 25 a 64 años",11,3.45884541988952
2015,"Guanajuato","Total","De 25 a 64 años",11,3.7647195079136604
2014,"Guanajuato","Total","De 25 a 64 años",11,3.7375229748086
2022,"Guanajuato","Total","De 65 años y más",11,0.92118375854655
2021,"Guanajuato","Total","De 65 años y más",11,3.34982720703739
2020,"Guanajuato","Total","De 65 años y más",11,3.87919510484925
2019,"Guanajuato","Total","De 65 años y más",11,1.06160954483491
2018,"Guanajuato","Total","De 65 años y más",11,0.5466207463111
2017,"Guanajuato","Total","De 65 años y más",11,0.9641165361156699
2016,"Guanajuato","Total","De 65 años y más",11,0.3557671168717
2015,"Guanajuato","Total","De 65 años y más",11,0.73950911858564
2014,"Guanajuato","Total","De 65 años y más",11,1.48801492275863
2022,"Guanajuato","Hombres","Total",11,3.5704678294661396
2021,"Guanajuato","Hombres","Total",11,5.65074422533484
2020,"Guanajuato","Hombres","Total",11,6.64981176099588
2019,"Guanajuato","Hombres","Total",11,3.8074871039599896
2018,"Guanajuato","Hombres","Total",11,3.76864646546869
2017,"Guanajuato","Hombres","Total",11,3.78129602869797
2016,"Guanajuato","Hombres","Total",11,3.95879967991207
2015,"Guanajuato","Hombres","Total",11,4.82742448456773
2014,"Guanajuato","Hombres","Total",11,4.817700956347289
2022,"Guanajuato","Hombres","De 15 a 24 años",11,5.79573389910096
