Year,Entidad federativa,"Índice de finalización","Población que finalizó el nivel de instrucción",GeoCode,Value
2020,"Colima","Indice de finalización primaria","Mujeres",06,96.93672886
2018,"Colima","Indice de finalización primaria","Mujeres",06,94.83575407
2016,"Colima","Indice de finalización primaria","Mujeres",06,98.81766928
2020,"Colima","Indice de finalización primaria","Hablantes de lengua indígena",06,
2018,"Colima","Indice de finalización primaria","Hablantes de lengua indígena",06,
2016,"Colima","Indice de finalización primaria","Hablantes de lengua indígena",06,
2020,"Colima","Indice de finalización primaria","Población con alguna discapacidad",06,70.74285714
2018,"Colima","Indice de finalización primaria","Población con alguna discapacidad",06,69.30116473
2016,"Colima","Indice de finalización primaria","Población con alguna discapacidad",06,66.66666667
2020,"Colima","Indice de finalización primaria","Cambio de residencia",06,
2018,"Colima","Indice de finalización primaria","Cambio de residencia",06,
2016,"Colima","Indice de finalización primaria","Cambio de residencia",06,
2020,"Colima","Indice de finalización secundaria","Total",06,88.26803508
2018,"Colima","Indice de finalización secundaria","Total",06,89.06060765999999
2016,"Colima","Indice de finalización secundaria","Total",06,87.08339733000001
2020,"Colima","Indice de finalización secundaria","Hombres",06,84.63604897
2018,"Colima","Indice de finalización secundaria","Hombres",06,86.56300046
2016,"Colima","Indice de finalización secundaria","Hombres",06,83.09877257000001
2020,"Colima","Indice de finalización secundaria","Mujeres",06,92.29140437
2018,"Colima","Indice de finalización secundaria","Mujeres",06,91.65637584
2016,"Colima","Indice de finalización secundaria","Mujeres",06,90.73202306999998
2020,"Colima","Indice de finalización secundaria","Hablantes de lengua indígena",06,
2018,"Colima","Indice de finalización secundaria","Hablantes de lengua indígena",06,
2016,"Colima","Indice de finalización secundaria","Hablantes de lengua indígena",06,
2020,"Colima","Indice de finalización secundaria","Población con alguna discapacidad",06,66.30552546
2018,"Colima","Indice de finalización secundaria","Población con alguna discapacidad",06,77.82162589000002
2016,"Colima","Indice de finalización secundaria","Población con alguna discapacidad",06,63.51648352
2020,"Colima","Indice de finalización secundaria","Cambio de residencia",06,
2018,"Colima","Indice de finalización secundaria","Cambio de residencia",06,
2016,"Colima","Indice de finalización secundaria","Cambio de residencia",06,
2020,"Colima","Indice de finalización preparatoria (Media superior)","Total",06,65.75640468
2018,"Colima","Indice de finalización preparatoria (Media superior)","Total",06,61.83194071999999
2016,"Colima","Indice de finalización preparatoria (Media superior)","Total",06,59.68549958
2020,"Colima","Indice de finalización preparatoria (Media superior)","Hombres",06,63.467988190000014
2018,"Colima","Indice de finalización preparatoria (Media superior)","Hombres",06,60.32083397000001
2016,"Colima","Indice de finalización preparatoria (Media superior)","Hombres",06,59.20820278999999
2020,"Colima","Indice de finalización preparatoria (Media superior)","Mujeres",06,68.15039799
2018,"Colima","Indice de finalización preparatoria (Media superior)","Mujeres",06,63.46395583999999
2016,"Colima","Indice de finalización preparatoria (Media superior)","Mujeres",06,60.141496599999996
2020,"Colima","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",06,
2018,"Colima","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",06,
2016,"Colima","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",06,
2020,"Colima","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",06,49.715909090000004
2018,"Colima","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",06,1.955555556
2016,"Colima","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",06,48.91443167
2020,"Colima","Indice de finalización preparatoria (Media superior)","Cambio de residencia",06,
2018,"Colima","Indice de finalización preparatoria (Media superior)","Cambio de residencia",06,
2016,"Colima","Indice de finalización preparatoria (Media superior)","Cambio de residencia",06,
2020,"Chiapas","Indice de finalización primaria","Total",07,95.26969240000001
2018,"Chiapas","Indice de finalización primaria","Total",07,94.83340146
2016,"Chiapas","Indice de finalización primaria","Total",07,96.33950545000002
2020,"Chiapas","Indice de finalización primaria","Hombres",07,95.38796807999998
2018,"Chiapas","Indice de finalización primaria","Hombres",07,93.71709900999998
2016,"Chiapas","Indice de finalización primaria","Hombres",07,95.21585377999999
2020,"Chiapas","Indice de finalización primaria","Mujeres",07,95.16316307
2018,"Chiapas","Indice de finalización primaria","Mujeres",07,95.93892336
2016,"Chiapas","Indice de finalización primaria","Mujeres",07,97.55901456000001
2020,"Chiapas","Indice de finalización primaria","Hablantes de lengua indígena",07,92.94326011
2018,"Chiapas","Indice de finalización primaria","Hablantes de lengua indígena",07,92.63688495999999
2016,"Chiapas","Indice de finalización primaria","Hablantes de lengua indígena",07,94.83324123
2020,"Chiapas","Indice de finalización primaria","Población con alguna discapacidad",07,71.4833973
2018,"Chiapas","Indice de finalización primaria","Población con alguna discapacidad",07,70.24664751
2016,"Chiapas","Indice de finalización primaria","Población con alguna discapacidad",07,62.74061111999999
2020,"Chiapas","Indice de finalización primaria","Cambio de residencia",07,
2018,"Chiapas","Indice de finalización primaria","Cambio de residencia",07,
2016,"Chiapas","Indice de finalización primaria","Cambio de residencia",07,
2020,"Chiapas","Indice de finalización secundaria","Total",07,80.54215332
2018,"Chiapas","Indice de finalización secundaria","Total",07,75.9188567
2016,"Chiapas","Indice de finalización secundaria","Total",07,75.38717773999998
2020,"Chiapas","Indice de finalización secundaria","Hombres",07,82.00722251
2018,"Chiapas","Indice de finalización secundaria","Hombres",07,78.26894525
2016,"Chiapas","Indice de finalización secundaria","Hombres",07,78.5870999
2020,"Chiapas","Indice de finalización secundaria","Mujeres",07,79.21207645
2018,"Chiapas","Indice de finalización secundaria","Mujeres",07,73.3393244
2016,"Chiapas","Indice de finalización secundaria","Mujeres",07,72.14143085
2020,"Chiapas","Indice de finalización secundaria","Hablantes de lengua indígena",07,70.70310718
2018,"Chiapas","Indice de finalización secundaria","Hablantes de lengua indígena",07,57.634011890000004
2016,"Chiapas","Indice de finalización secundaria","Hablantes de lengua indígena",07,58.77951608
2020,"Chiapas","Indice de finalización secundaria","Población con alguna discapacidad",07,77.67615176
2018,"Chiapas","Indice de finalización secundaria","Población con alguna discapacidad",07,47.55585419
2016,"Chiapas","Indice de finalización secundaria","Población con alguna discapacidad",07,
2020,"Chiapas","Indice de finalización secundaria","Cambio de residencia",07,
2018,"Chiapas","Indice de finalización secundaria","Cambio de residencia",07,
2016,"Chiapas","Indice de finalización secundaria","Cambio de residencia",07,
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Total",07,49.75199862
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Total",07,47.45916553
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Total",07,46.08382092
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Hombres",07,50.911973550000006
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Hombres",07,52.27336462
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Hombres",07,51.71471314000001
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Mujeres",07,48.637511720000006
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Mujeres",07,43.62439595
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Mujeres",07,41.54376769
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",07,27.695921029999997
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",07,31.633019420000004
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",07,17.276352650000003
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",07,
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",07,
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",07,7.180020812000001
2020,"Chiapas","Indice de finalización preparatoria (Media superior)","Cambio de residencia",07,
2018,"Chiapas","Indice de finalización preparatoria (Media superior)","Cambio de residencia",07,
2016,"Chiapas","Indice de finalización preparatoria (Media superior)","Cambio de residencia",07,
2020,"Chihuahua","Indice de finalización primaria","Total",08,97.6038933
2018,"Chihuahua","Indice de finalización primaria","Total",08,97.65328559
2016,"Chihuahua","Indice de finalización primaria","Total",08,98.95754428
2020,"Chihuahua","Indice de finalización primaria","Hombres",08,96.97712574
2018,"Chihuahua","Indice de finalización primaria","Hombres",08,97.71008225000001
2016,"Chihuahua","Indice de finalización primaria","Hombres",08,98.99185731
2020,"Chihuahua","Indice de finalización primaria","Mujeres",08,98.28307990999998
2018,"Chihuahua","Indice de finalización primaria","Mujeres",08,97.59844638000001
2016,"Chihuahua","Indice de finalización primaria","Mujeres",08,98.91988006999999
2020,"Chihuahua","Indice de finalización primaria","Hablantes de lengua indígena",08,82.83835865000002
2018,"Chihuahua","Indice de finalización primaria","Hablantes de lengua indígena",08,75.41401273999999
2016,"Chihuahua","Indice de finalización primaria","Hablantes de lengua indígena",08,96.37119637
2020,"Chihuahua","Indice de finalización primaria","Población con alguna discapacidad",08,69.83754159
2018,"Chihuahua","Indice de finalización primaria","Población con alguna discapacidad",08,89.22169276
2016,"Chihuahua","Indice de finalización primaria","Población con alguna discapacidad",08,83.087802
2020,"Chihuahua","Indice de finalización primaria","Cambio de residencia",08,
2018,"Chihuahua","Indice de finalización primaria","Cambio de residencia",08,
2016,"Chihuahua","Indice de finalización primaria","Cambio de residencia",08,
2020,"Chihuahua","Indice de finalización secundaria","Total",08,91.28405461
2018,"Chihuahua","Indice de finalización secundaria","Total",08,89.00359517000001
2016,"Chihuahua","Indice de finalización secundaria","Total",08,89.93818878
2020,"Chihuahua","Indice de finalización secundaria","Hombres",08,88.02702194999999
2018,"Chihuahua","Indice de finalización secundaria","Hombres",08,87.07875046000001
2016,"Chihuahua","Indice de finalización secundaria","Hombres",08,89.45977548999998
2020,"Chihuahua","Indice de finalización secundaria","Mujeres",08,94.10578115
2018,"Chihuahua","Indice de finalización secundaria","Mujeres",08,91.03965613000001
2016,"Chihuahua","Indice de finalización secundaria","Mujeres",08,90.39850588
2020,"Chihuahua","Indice de finalización secundaria","Hablantes de lengua indígena",08,39.37409025
2018,"Chihuahua","Indice de finalización secundaria","Hablantes de lengua indígena",08,36.87776141
2016,"Chihuahua","Indice de finalización secundaria","Hablantes de lengua indígena",08,63.984674330000004
2020,"Chihuahua","Indice de finalización secundaria","Población con alguna discapacidad",08,57.36891094999999
2018,"Chihuahua","Indice de finalización secundaria","Población con alguna discapacidad",08,75.09536785
2016,"Chihuahua","Indice de finalización secundaria","Población con alguna discapacidad",08,75.88302317
2020,"Chihuahua","Indice de finalización secundaria","Cambio de residencia",08,
2018,"Chihuahua","Indice de finalización secundaria","Cambio de residencia",08,
2016,"Chihuahua","Indice de finalización secundaria","Cambio de residencia",08,
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Total",08,63.41579772
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Total",08,61.14895409999998
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Total",08,54.65116279
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hombres",08,62.71349750000001
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hombres",08,58.24119439999999
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hombres",08,49.78940622
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Mujeres",08,64.06399191000001
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Mujeres",08,64.18277052999998
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Mujeres",08,59.02981075000001
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",08,18.74437444
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",08,
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",08,15.41370107
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",08,
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",08,57.82948369999998
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",08,61.21076233000001
2020,"Chihuahua","Indice de finalización preparatoria (Media superior)","Cambio de residencia",08,
2018,"Chihuahua","Indice de finalización preparatoria (Media superior)","Cambio de residencia",08,
2016,"Chihuahua","Indice de finalización preparatoria (Media superior)","Cambio de residencia",08,
2020,"Ciudad de México","Indice de finalización primaria","Total",09,99.6136782
2018,"Ciudad de México","Indice de finalización primaria","Total",09,99.60083256999998
2016,"Ciudad de México","Indice de finalización primaria","Total",09,99.20131724
2020,"Ciudad de México","Indice de finalización primaria","Hombres",09,99.23189541
2018,"Ciudad de México","Indice de finalización primaria","Hombres",09,99.23464492999999
2016,"Ciudad de México","Indice de finalización primaria","Hombres",09,99.16729870999998
2020,"Ciudad de México","Indice de finalización primaria","Mujeres",09,99.99033683999998
2018,"Ciudad de México","Indice de finalización primaria","Mujeres",09,99.96067171000001
2016,"Ciudad de México","Indice de finalización primaria","Mujeres",09,99.23375717
2020,"Ciudad de México","Indice de finalización primaria","Hablantes de lengua indígena",09,
2018,"Ciudad de México","Indice de finalización primaria","Hablantes de lengua indígena",09,
2016,"Ciudad de México","Indice de finalización primaria","Hablantes de lengua indígena",09,
2020,"Ciudad de México","Indice de finalización primaria","Población con alguna discapacidad",09,99.77575829
2018,"Ciudad de México","Indice de finalización primaria","Población con alguna discapacidad",09,99.46372710000001
2016,"Ciudad de México","Indice de finalización primaria","Población con alguna discapacidad",09,81.587263
2020,"Ciudad de México","Indice de finalización primaria","Cambio de residencia",09,
2018,"Ciudad de México","Indice de finalización primaria","Cambio de residencia",09,
2016,"Ciudad de México","Indice de finalización primaria","Cambio de residencia",09,
2020,"Ciudad de México","Indice de finalización secundaria","Total",09,95.85748026
2018,"Ciudad de México","Indice de finalización secundaria","Total",09,95.81312390000001
2016,"Ciudad de México","Indice de finalización secundaria","Total",09,91.71544613000002
2020,"Ciudad de México","Indice de finalización secundaria","Hombres",09,95.94549504999999
2018,"Ciudad de México","Indice de finalización secundaria","Hombres",09,94.18980918
2016,"Ciudad de México","Indice de finalización secundaria","Hombres",09,90.41805350000001
2020,"Ciudad de México","Indice de finalización secundaria","Mujeres",09,95.77514424000002
2018,"Ciudad de México","Indice de finalización secundaria","Mujeres",09,97.43857035999999
2016,"Ciudad de México","Indice de finalización secundaria","Mujeres",09,93.05609072999998
2020,"Ciudad de México","Indice de finalización secundaria","Hablantes de lengua indígena",09,
2018,"Ciudad de México","Indice de finalización secundaria","Hablantes de lengua indígena",09,100
2016,"Ciudad de México","Indice de finalización secundaria","Hablantes de lengua indígena",09,100
2020,"Ciudad de México","Indice de finalización secundaria","Población con alguna discapacidad",09,99.22992298999999
2018,"Ciudad de México","Indice de finalización secundaria","Población con alguna discapacidad",09,
2016,"Ciudad de México","Indice de finalización secundaria","Población con alguna discapacidad",09,64.46083749
2020,"Ciudad de México","Indice de finalización secundaria","Cambio de residencia",09,
2018,"Ciudad de México","Indice de finalización secundaria","Cambio de residencia",09,
2016,"Ciudad de México","Indice de finalización secundaria","Cambio de residencia",09,
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Total",09,69.07522317
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Total",09,65.66625106
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Total",09,63.10404089999999
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hombres",09,63.36238864
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hombres",09,62.44481126
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hombres",09,58.96535071
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Mujeres",09,74.68381169999999
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Mujeres",09,69.24934828
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Mujeres",09,66.91659143
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",09,
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",09,
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",09,
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",09,
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",09,
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",09,
2020,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Cambio de residencia",09,
2018,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Cambio de residencia",09,
2016,"Ciudad de México","Indice de finalización preparatoria (Media superior)","Cambio de residencia",09,
2020,"Durango","Indice de finalización primaria","Total",10,99.57528369
2018,"Durango","Indice de finalización primaria","Total",10,98.32292946999999
2016,"Durango","Indice de finalización primaria","Total",10,98.09215453
2020,"Durango","Indice de finalización primaria","Hombres",10,100
2018,"Durango","Indice de finalización primaria","Hombres",10,98.01646851
2016,"Durango","Indice de finalización primaria","Hombres",10,98.02129408999998
2020,"Durango","Indice de finalización primaria","Mujeres",10,99.09941115000001
2018,"Durango","Indice de finalización primaria","Mujeres",10,98.64313426
2016,"Durango","Indice de finalización primaria","Mujeres",10,98.17495712000002
2020,"Durango","Indice de finalización primaria","Hablantes de lengua indígena",10,
2018,"Durango","Indice de finalización primaria","Hablantes de lengua indígena",10,
2016,"Durango","Indice de finalización primaria","Hablantes de lengua indígena",10,
2020,"Durango","Indice de finalización primaria","Población con alguna discapacidad",10,100
2018,"Durango","Indice de finalización primaria","Población con alguna discapacidad",10,
2016,"Durango","Indice de finalización primaria","Población con alguna discapacidad",10,64.37134951999998
2020,"Durango","Indice de finalización primaria","Cambio de residencia",10,
2018,"Durango","Indice de finalización primaria","Cambio de residencia",10,
2016,"Durango","Indice de finalización primaria","Cambio de residencia",10,
2020,"Durango","Indice de finalización secundaria","Total",10,91.87718534
2018,"Durango","Indice de finalización secundaria","Total",10,92.15826257000002
2016,"Durango","Indice de finalización secundaria","Total",10,92.32166148
2020,"Durango","Indice de finalización secundaria","Hombres",10,89.01062708999999
2018,"Durango","Indice de finalización secundaria","Hombres",10,91.44344320000002
2016,"Durango","Indice de finalización secundaria","Hombres",10,91.98507778
2020,"Durango","Indice de finalización secundaria","Mujeres",10,94.56631445000001
2018,"Durango","Indice de finalización secundaria","Mujeres",10,92.75885912
2016,"Durango","Indice de finalización secundaria","Mujeres",10,92.68886232
2020,"Durango","Indice de finalización secundaria","Hablantes de lengua indígena",10,
2018,"Durango","Indice de finalización secundaria","Hablantes de lengua indígena",10,
2016,"Durango","Indice de finalización secundaria","Hablantes de lengua indígena",10,
2020,"Durango","Indice de finalización secundaria","Población con alguna discapacidad",10,56.075241479999995
2018,"Durango","Indice de finalización secundaria","Población con alguna discapacidad",10,29.87929857
2016,"Durango","Indice de finalización secundaria","Población con alguna discapacidad",10,71.62055336000002
2020,"Durango","Indice de finalización secundaria","Cambio de residencia",10,
2018,"Durango","Indice de finalización secundaria","Cambio de residencia",10,
2016,"Durango","Indice de finalización secundaria","Cambio de residencia",10,
2020,"Durango","Indice de finalización preparatoria (Media superior)","Total",10,60.69263046999999
2018,"Durango","Indice de finalización preparatoria (Media superior)","Total",10,57.17598532
2016,"Durango","Indice de finalización preparatoria (Media superior)","Total",10,52.89741539
2020,"Durango","Indice de finalización preparatoria (Media superior)","Hombres",10,53.20846265
2018,"Durango","Indice de finalización preparatoria (Media superior)","Hombres",10,49.99699765999999
2016,"Durango","Indice de finalización preparatoria (Media superior)","Hombres",10,50.8511603
2020,"Durango","Indice de finalización preparatoria (Media superior)","Mujeres",10,67.91279228999998
2018,"Durango","Indice de finalización preparatoria (Media superior)","Mujeres",10,64.15711311
2016,"Durango","Indice de finalización preparatoria (Media superior)","Mujeres",10,55.220005150000006
2020,"Durango","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",10,
2018,"Durango","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",10,
2016,"Durango","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",10,
2020,"Durango","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",10,
2018,"Durango","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",10,
2016,"Durango","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",10,
2020,"Durango","Indice de finalización preparatoria (Media superior)","Cambio de residencia",10,
2018,"Durango","Indice de finalización preparatoria (Media superior)","Cambio de residencia",10,
2016,"Durango","Indice de finalización preparatoria (Media superior)","Cambio de residencia",10,
2020,"Guanajuato","Indice de finalización primaria","Total",11,97.93359053000002
2018,"Guanajuato","Indice de finalización primaria","Total",11,98.05038984
2016,"Guanajuato","Indice de finalización primaria","Total",11,98.05738540999998
2020,"Guanajuato","Indice de finalización primaria","Hombres",11,97.01011124
2018,"Guanajuato","Indice de finalización primaria","Hombres",11,98.2076972
2016,"Guanajuato","Indice de finalización primaria","Hombres",11,96.63245102999998
2020,"Guanajuato","Indice de finalización primaria","Mujeres",11,98.71499882
2018,"Guanajuato","Indice de finalización primaria","Mujeres",11,97.89365826000001
2016,"Guanajuato","Indice de finalización primaria","Mujeres",11,99.38895969
2020,"Guanajuato","Indice de finalización primaria","Hablantes de lengua indígena",11,
2018,"Guanajuato","Indice de finalización primaria","Hablantes de lengua indígena",11,
2016,"Guanajuato","Indice de finalización primaria","Hablantes de lengua indígena",11,
2020,"Guanajuato","Indice de finalización primaria","Población con alguna discapacidad",11,86.3154753
2018,"Guanajuato","Indice de finalización primaria","Población con alguna discapacidad",11,100
2016,"Guanajuato","Indice de finalización primaria","Población con alguna discapacidad",11,96.24988222
2020,"Guanajuato","Indice de finalización primaria","Cambio de residencia",11,
2018,"Guanajuato","Indice de finalización primaria","Cambio de residencia",11,
2016,"Guanajuato","Indice de finalización primaria","Cambio de residencia",11,
2020,"Guanajuato","Indice de finalización secundaria","Total",11,89.66416476000002
2018,"Guanajuato","Indice de finalización secundaria","Total",11,87.33742270999998
2016,"Guanajuato","Indice de finalización secundaria","Total",11,85.54230800000002
2020,"Guanajuato","Indice de finalización secundaria","Hombres",11,87.85917928000002
2018,"Guanajuato","Indice de finalización secundaria","Hombres",11,85.68658962999999
2016,"Guanajuato","Indice de finalización secundaria","Hombres",11,85.22346095
2020,"Guanajuato","Indice de finalización secundaria","Mujeres",11,91.95144239
2018,"Guanajuato","Indice de finalización secundaria","Mujeres",11,88.86250759000002
2016,"Guanajuato","Indice de finalización secundaria","Mujeres",11,85.87896078000001
2020,"Guanajuato","Indice de finalización secundaria","Hablantes de lengua indígena",11,
2018,"Guanajuato","Indice de finalización secundaria","Hablantes de lengua indígena",11,
2016,"Guanajuato","Indice de finalización secundaria","Hablantes de lengua indígena",11,
2020,"Guanajuato","Indice de finalización secundaria","Población con alguna discapacidad",11,66.94551209999999
2018,"Guanajuato","Indice de finalización secundaria","Población con alguna discapacidad",11,62.07450225000001
2016,"Guanajuato","Indice de finalización secundaria","Población con alguna discapacidad",11,49.13651712
2020,"Guanajuato","Indice de finalización secundaria","Cambio de residencia",11,
2018,"Guanajuato","Indice de finalización secundaria","Cambio de residencia",11,
2016,"Guanajuato","Indice de finalización secundaria","Cambio de residencia",11,
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Total",11,52.457303270000004
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Total",11,49.790955419999996
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Total",11,43.62526165999999
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hombres",11,50.530811060000005
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hombres",11,42.31158371
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hombres",11,41.023808429999995
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Mujeres",11,54.65773417999999
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Mujeres",11,56.36083761999999
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Mujeres",11,46.12851122
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",11,
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",11,
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Hablantes de lengua indígena",11,
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",11,
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",11,
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Población con alguna discapacidad",11,
2020,"Guanajuato","Indice de finalización preparatoria (Media superior)","Cambio de residencia",11,
2018,"Guanajuato","Indice de finalización preparatoria (Media superior)","Cambio de residencia",11,
2016,"Guanajuato","Indice de finalización preparatoria (Media superior)","Cambio de residencia",11,
2020,"Guerrero","Indice de finalización primaria","Total",12,97.48013643
2018,"Guerrero","Indice de finalización primaria","Total",12,97.19767112
2016,"Guerrero","Indice de finalización primaria","Total",12,96.24768342999998
2020,"Guerrero","Indice de finalización primaria","Hombres",12,97.62096892
2018,"Guerrero","Indice de finalización primaria","Hombres",12,95.71085127000002
2016,"Guerrero","Indice de finalización primaria","Hombres",12,95.36743186
2020,"Guerrero","Indice de finalización primaria","Mujeres",12,97.33904743000001
2018,"Guerrero","Indice de finalización primaria","Mujeres",12,98.69548465000001
2016,"Guerrero","Indice de finalización primaria","Mujeres",12,97.06370286000002
2020,"Guerrero","Indice de finalización primaria","Hablantes de lengua indígena",12,
2018,"Guerrero","Indice de finalización primaria","Hablantes de lengua indígena",12,91.44361562000002
2016,"Guerrero","Indice de finalización primaria","Hablantes de lengua indígena",12,
2020,"Guerrero","Indice de finalización primaria","Población con alguna discapacidad",12,
2018,"Guerrero","Indice de finalización primaria","Población con alguna discapacidad",12,75.90332031000001
2016,"Guerrero","Indice de finalización primaria","Población con alguna discapacidad",12,69.02426433
2020,"Guerrero","Indice de finalización primaria","Cambio de residencia",12,
2018,"Guerrero","Indice de finalización primaria","Cambio de residencia",12,
2016,"Guerrero","Indice de finalización primaria","Cambio de residencia",12,
2020,"Guerrero","Indice de finalización secundaria","Total",12,88.52150846000002
2018,"Guerrero","Indice de finalización secundaria","Total",12,83.12707981000001
2016,"Guerrero","Indice de finalización secundaria","Total",12,79.95839381999998
2020,"Guerrero","Indice de finalización secundaria","Hombres",12,85.59663098
2018,"Guerrero","Indice de finalización secundaria","Hombres",12,81.91836463
2016,"Guerrero","Indice de finalización secundaria","Hombres",12,76.84104995
2020,"Guerrero","Indice de finalización secundaria","Mujeres",12,91.22919887
2018,"Guerrero","Indice de finalización secundaria","Mujeres",12,84.23834303
2016,"Guerrero","Indice de finalización secundaria","Mujeres",12,82.93244932
2020,"Guerrero","Indice de finalización secundaria","Hablantes de lengua indígena",12,
2018,"Guerrero","Indice de finalización secundaria","Hablantes de lengua indígena",12,62.47701167000001
2016,"Guerrero","Indice de finalización secundaria","Hablantes de lengua indígena",12,52.41357832
2020,"Guerrero","Indice de finalización secundaria","Población con alguna discapacidad",12,
2018,"Guerrero","Indice de finalización secundaria","Población con alguna discapacidad",12,56.553663490000005
2016,"Guerrero","Indice de finalización secundaria","Población con alguna discapacidad",12,
2020,"Guerrero","Indice de finalización secundaria","Cambio de residencia",12,
2018,"Guerrero","Indice de finalización secundaria","Cambio de residencia",12,
2016,"Guerrero","Indice de finalización secundaria","Cambio de residencia",12,
2020,"Guerrero","Indice de finalización preparatoria (Media superior)","Total",12,60.84567619
2018,"Guerrero","Indice de finalización preparatoria (Media superior)","Total",12,54.01388839999999
2016,"Guerrero","Indice de finalización preparatoria (Media superior)","Total",12,46.043435409999994
2020,"Guerrero","Indice de finalización preparatoria (Media superior)","Hombres",12,60.193094050000006
