Year,Entidad federativa,"Educación Básica","Educación Media",GeoCode,Value
2021/2022,"Morelos",,"Media superior",17,71.9879518072289
2020/2021,"Morelos",,"Media superior",17,72.700296735905
2019/2020,"Morelos",,"Media superior",17,69.16426512968302
2018/2019,"Morelos",,"Media superior",17,63.71191135734069
2021/2022,"Nayarit",,"Media superior",18,39.74358974358971
2020/2021,"Nayarit",,"Media superior",18,40.6940063091483
2019/2020,"Nayarit",,"Media superior",18,42.0245398773006
2018/2019,"Nayarit",,"Media superior",18,41.35802469135798
2021/2022,"Nuevo León",,"Media superior",19,53.022452504317805
2020/2021,"Nuevo León",,"Media superior",19,52.7638190954774
2019/2020,"Nuevo León",,"Media superior",19,70.64676616915423
2018/2019,"Nuevo León",,"Media superior",19,70.37037037037041
2021/2022,"Oaxaca",,"Media superior",20,52.5529265255293
2020/2021,"Oaxaca",,"Media superior",20,57.3033707865169
2019/2020,"Oaxaca",,"Media superior",20,47.8643216080402
2018/2019,"Oaxaca",,"Media superior",20,42.370744010088295
2021/2022,"Puebla",,"Media superior",21,45.4395604395604
2020/2021,"Puebla",,"Media superior",21,46.97136563876651
2019/2020,"Puebla",,"Media superior",21,43.63735663571821
2018/2019,"Puebla",,"Media superior",21,39.1639163916392
2021/2022,"Querétaro",,"Media superior",22,71.8849840255591
2020/2021,"Querétaro",,"Media superior",22,70.4545454545455
2019/2020,"Querétaro",,"Media superior",22,73.8255033557047
2018/2019,"Querétaro",,"Media superior",22,72.01365187713307
2021/2022,"Quintana Roo",,"Media superior",23,53.65853658536591
2020/2021,"Quintana Roo",,"Media superior",23,55.555555555555614
2019/2020,"Quintana Roo",,"Media superior",23,60.27874564459932
2018/2019,"Quintana Roo",,"Media superior",23,58.333333333333286
2021/2022,"San Luis Potosí",,"Media superior",24,46.5483234714004
2020/2021,"San Luis Potosí",,"Media superior",24,45.742574257425716
2019/2020,"San Luis Potosí",,"Media superior",24,40.63116370808679
2018/2019,"San Luis Potosí",,"Media superior",24,40.86444007858551
2021/2022,"Sinaloa",,"Media superior",25,56.83836589698049
2020/2021,"Sinaloa",,"Media superior",25,54.5454545454545
2019/2020,"Sinaloa",,"Media superior",25,65.41218637992827
2018/2019,"Sinaloa",,"Media superior",25,64.8312611012433
2021/2022,"Sonora",,"Media superior",26,60.78947368421051
2020/2021,"Sonora",,"Media superior",26,60.86956521739128
2019/2020,"Sonora",,"Media superior",26,73.6
2018/2019,"Sonora",,"Media superior",26,76.3736263736264
2021/2022,"Tabasco",,"Media superior",27,39.2953929539295
2020/2021,"Tabasco",,"Media superior",27,40.9703504043127
2019/2020,"Tabasco",,"Media superior",27,43.869209809264284
2018/2019,"Tabasco",,"Media superior",27,41.8478260869565
2021/2022,"Tamaulipas",,"Media superior",28,63.56435643564361
2020/2021,"Tamaulipas",,"Media superior",28,66.33663366336631
2019/2020,"Tamaulipas",,"Media superior",28,72.10743801652892
2018/2019,"Tamaulipas",,"Media superior",28,69.19831223628691
2021/2022,"Tlaxcala",,"Media superior",29,68.780487804878
2020/2021,"Tlaxcala",,"Media superior",29,68.9655172413793
2019/2020,"Tlaxcala",,"Media superior",29,72.68292682926833
2018/2019,"Tlaxcala",,"Media superior",29,67.78846153846152
2021/2022,"Veracruz de Ignacio de la Llave",,"Media superior",30,40.8074195308238
2020/2021,"Veracruz de Ignacio de la Llave",,"Media superior",30,42.8726287262873
2019/2020,"Veracruz de Ignacio de la Llave",,"Media superior",30,37.5675675675676
2018/2019,"Veracruz de Ignacio de la Llave",,"Media superior",30,33.91684901531731
2021/2022,"Yucatán",,"Media superior",31,39.07284768211922
2020/2021,"Yucatán",,"Media superior",31,38.938053097345104
2019/2020,"Yucatán",,"Media superior",31,34.5814977973568
2018/2019,"Yucatán",,"Media superior",31,34.437086092715205
2021/2022,"Zacatecas",,"Media superior",32,64.11960132890371
2020/2021,"Zacatecas",,"Media superior",32,64.026402640264
2019/2020,"Zacatecas",,"Media superior",32,51.333333333333286
2018/2019,"Zacatecas",,"Media superior",32,48.31081081081081
