Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,,,,,"	08017",45.00884749
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Cusihuiriachi,,,,,,,,,,,,,,,,,,,,,,,,,"	08018",56.83050847
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Chihuahua,,,,,,,,,,,,,,,,,,,,,,,,,"	08019",31.24355596
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Chínipas,,,,,,,,,,,,,,,,,,,,,,,,,"	08020",86.6887935
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Delicias,,,,,,,,,,,,,,,,,,,,,,,,,"	08021",42.64848805
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Dr. Belisario Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,"	08022",66.75010827
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Galeana,,,,,,,,,,,,,,,,,,,,,,,,,"	08023",41.61230196
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Santa Isabel,,,,,,,,,,,,,,,,,,,,,,,,,"	08024",ND
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Gómez Farías,,,,,,,,,,,,,,,,,,,,,,,,,"	08025",57.29013845
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Gran Morelos,,,,,,,,,,,,,,,,,,,,,,,,,"	08026",62.207682
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Guachochi,,,,,,,,,,,,,,,,,,,,,,,,,"	08027",70.24078583
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Guadalupe,,,,,,,,,,,,,,,,,,,,,,,,,"	08028",53.43228242
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Guadalupe y Calvo,,,,,,,,,,,,,,,,,,,,,,,,,"	08029",88.13738703
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Guazapares,,,,,,,,,,,,,,,,,,,,,,,,,"	08030",72.61332483
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,"	08031",59.15530094
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Hidalgo del Parral,,,,,,,,,,,,,,,,,,,,,,,,,"	08032",46.21631025
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Huejotitán,,,,,,,,,,,,,,,,,,,,,,,,,"	08033",80.28095872
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Ignacio Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,"	08034",62.93144654
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Janos,,,,,,,,,,,,,,,,,,,,,,,,,"	08035",46.93718764
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,"	08036",53.00447901
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Juárez,,,,,,,,,,,,,,,,,,,,,,,,,"	08037",39.86015176
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Julimes,,,,,,,,,,,,,,,,,,,,,,,,,"	08038",38.77469758
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,López,,,,,,,,,,,,,,,,,,,,,,,,,"	08039",47.25101449
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Madera,,,,,,,,,,,,,,,,,,,,,,,,,"	08040",59.41175631
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Maguarichi,,,,,,,,,,,,,,,,,,,,,,,,,"	08041",75.7867036
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Manuel Benavides,,,,,,,,,,,,,,,,,,,,,,,,,"	08042",39.78423871
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Matachí,,,,,,,,,,,,,,,,,,,,,,,,,"	08043",47.95695002
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Matamoros,,,,,,,,,,,,,,,,,,,,,,,,,"	08044",60.78746177
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Meoqui,,,,,,,,,,,,,,,,,,,,,,,,,"	08045",48.52042849
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Morelos,,,,,,,,,,,,,,,,,,,,,,,,,"	08046",91.25968076
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Moris,,,,,,,,,,,,,,,,,,,,,,,,,"	08047",81.0809674
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Namiquipa,,,,,,,,,,,,,,,,,,,,,,,,,"	08048",55.40753616
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Nonoava,,,,,,,,,,,,,,,,,,,,,,,,,"	08049",66.77020927
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Nuevo Casas Grandes,,,,,,,,,,,,,,,,,,,,,,,,,"	08050",45.85457498
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,"	08051",45.86595252
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Ojinaga,,,,,,,,,,,,,,,,,,,,,,,,,"	08052",48.44319137
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Praxedis G. Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,"	08053",40.13012441
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Riva Palacio,,,,,,,,,,,,,,,,,,,,,,,,,"	08054",46.76747504
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Rosales,,,,,,,,,,,,,,,,,,,,,,,,,"	08055",41.49017789
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Rosario,,,,,,,,,,,,,,,,,,,,,,,,,"	08056",80.83786848
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,San Francisco de Borja,,,,,,,,,,,,,,,,,,,,,,,,,"	08057",56.89399478
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,San Francisco de Conchos,,,,,,,,,,,,,,,,,,,,,,,,,"	08058",37.75233023
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,San Francisco del Oro,,,,,,,,,,,,,,,,,,,,,,,,,"	08059",46.7960644
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Santa Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,"	08060",39.5603628
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Satevó,,,,,,,,,,,,,,,,,,,,,,,,,"	08061",56.48667359
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Saucillo,,,,,,,,,,,,,,,,,,,,,,,,,"	08062",42.89830926
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Temósachic,,,,,,,,,,,,,,,,,,,,,,,,,"	08063",ND
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,El Tule,,,,,,,,,,,,,,,,,,,,,,,,,"	08064",71.69263456
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Urique,,,,,,,,,,,,,,,,,,,,,,,,,"	08065",ND
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Uruachi,,,,,,,,,,,,,,,,,,,,,,,,,"	08066",87.89754556
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,Valle de Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,"	08067",53.23568137
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Ciudad de México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	09",NA
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Azcapotzalco,,,,,,,,,,,,,,,,,,,,,,,,"	09002",30.41560262
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Coyoacán,,,,,,,,,,,,,,,,,,,,,,,,"	09003",27.44530464
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Cuajimalpa de Morelos,,,,,,,,,,,,,,,,,,,,,,,,"	09004",36.5405455
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Gustavo A. Madero,,,,,,,,,,,,,,,,,,,,,,,,"	09005",39.88230728
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Iztacalco,,,,,,,,,,,,,,,,,,,,,,,,"	09006",22.90276641
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Iztapalapa,,,,,,,,,,,,,,,,,,,,,,,,"	09007",43.70116895
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,La Magdalena Contreras,,,,,,,,,,,,,,,,,,,,,,,,"	09008",43.5102387
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Milpa Alta,,,,,,,,,,,,,,,,,,,,,,,,"	09009",55.52394054
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Álvaro Obregón,,,,,,,,,,,,,,,,,,,,,,,,"	09010",36.349326
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Tláhuac,,,,,,,,,,,,,,,,,,,,,,,,"	09011",51.49752693
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Tlalpan,,,,,,,,,,,,,,,,,,,,,,,,"	09012",40.20483904
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Xochimilco,,,,,,,,,,,,,,,,,,,,,,,,"	09013",50.36120995
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Benito Juárez,,,,,,,,,,,,,,,,,,,,,,,,"	09014",7.226112755
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,,,,"	09015",21.38655488
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Miguel Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,"	09016",10.04544758
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Venustiano Carranza,,,,,,,,,,,,,,,,,,,,,,,,"	09017",32.32410058
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Durango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	10",NA
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Canatlán,,,,,,,,,,,,,,,,,,,,,,,"	10001",58.09338191
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Canelas,,,,,,,,,,,,,,,,,,,,,,,"	10002",77.12793483
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Coneto de Comonfort,,,,,,,,,,,,,,,,,,,,,,,"	10003",84.50572875
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Cuencamé,,,,,,,,,,,,,,,,,,,,,,,"	10004",52.79316988
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Durango,,,,,,,,,,,,,,,,,,,,,,,"	10005",42.3978551
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,General Simón Bolívar,,,,,,,,,,,,,,,,,,,,,,,"	10006",58.55886943
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Gómez Palacio,,,,,,,,,,,,,,,,,,,,,,,"	10007",45.13124709
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Guadalupe Victoria,,,,,,,,,,,,,,,,,,,,,,,"	10008",57.64867187
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Guanaceví,,,,,,,,,,,,,,,,,,,,,,,"	10009",68.10542069
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Hidalgo,,,,,,,,,,,,,,,,,,,,,,,"	10010",75.88493073
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Indé,,,,,,,,,,,,,,,,,,,,,,,"	10011",73.12976218
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Lerdo,,,,,,,,,,,,,,,,,,,,,,,"	10012",50.00274004
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Mapimí,,,,,,,,,,,,,,,,,,,,,,,"	10013",48.96827281
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Mezquital,,,,,,,,,,,,,,,,,,,,,,,"	10014",89.41380345
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nazas,,,,,,,,,,,,,,,,,,,,,,,"	10015",61.62434531
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nombre de Dios,,,,,,,,,,,,,,,,,,,,,,,"	10016",57.15768186
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Ocampo,,,,,,,,,,,,,,,,,,,,,,,"	10017",60.03904707
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,El Oro,,,,,,,,,,,,,,,,,,,,,,,"	10018",50.57416972
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Otáez,,,,,,,,,,,,,,,,,,,,,,,"	10019",91.64396096
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Pánuco de Coronado,,,,,,,,,,,,,,,,,,,,,,,"	10020",59.24970256
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Peñón Blanco,,,,,,,,,,,,,,,,,,,,,,,"	10021",57.91814123
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Poanas,,,,,,,,,,,,,,,,,,,,,,,"	10022",56.10913189
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Pueblo Nuevo,,,,,,,,,,,,,,,,,,,,,,,"	10023",63.44319368
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Rodeo,,,,,,,,,,,,,,,,,,,,,,,"	10024",56.79597218
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Bernardo,,,,,,,,,,,,,,,,,,,,,,,"	10025",71.55756748
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Dimas,,,,,,,,,,,,,,,,,,,,,,,"	10026",53.84467089
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Juan de Guadalupe,,,,,,,,,,,,,,,,,,,,,,,"	10027",65.79612903
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Juan del Río,,,,,,,,,,,,,,,,,,,,,,,"	10028",59.68635414
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Luis del Cordero,,,,,,,,,,,,,,,,,,,,,,,"	10029",60.70884658
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Pedro del Gallo,,,,,,,,,,,,,,,,,,,,,,,"	10030",72.39970282
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Santa Clara,,,,,,,,,,,,,,,,,,,,,,,"	10031",78.605394
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Santiago Papasquiaro,,,,,,,,,,,,,,,,,,,,,,,"	10032",52.67477774
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Súchil,,,,,,,,,,,,,,,,,,,,,,,"	10033",76.27705705
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tamazula,,,,,,,,,,,,,,,,,,,,,,,"	10034",71.79809724
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tepehuanes,,,,,,,,,,,,,,,,,,,,,,,"	10035",59.3158072
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tlahualilo,,,,,,,,,,,,,,,,,,,,,,,"	10036",49.81235374
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Topia,,,,,,,,,,,,,,,,,,,,,,,"	10037",69.54678921
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Vicente Guerrero,,,,,,,,,,,,,,,,,,,,,,,"	10038",60.65818915
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nuevo Ideal,,,,,,,,,,,,,,,,,,,,,,,"	10039",55.12235864
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Guanajuato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	11",NA
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Abasolo,,,,,,,,,,,,,,,,,,,,,,"	11001",59.23405371
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Acámbaro,,,,,,,,,,,,,,,,,,,,,,"	11002",62.65045926
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Miguel de Allende,,,,,,,,,,,,,,,,,,,,,,"	11003",52.21786629
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Apaseo el Alto,,,,,,,,,,,,,,,,,,,,,,"	11004",58.21176901
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Apaseo el Grande,,,,,,,,,,,,,,,,,,,,,,"	11005",51.27597885
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Atarjea,,,,,,,,,,,,,,,,,,,,,,"	11006",83.42443962
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Celaya,,,,,,,,,,,,,,,,,,,,,,"	11007",40.84642167
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Manuel Doblado,,,,,,,,,,,,,,,,,,,,,,"	11008",58.21776978
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Comonfort,,,,,,,,,,,,,,,,,,,,,,"	11009",64.70131282
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Coroneo,,,,,,,,,,,,,,,,,,,,,,"	11010",63.3426433
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Cortazar,,,,,,,,,,,,,,,,,,,,,,"	11011",54.02359358
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Cuerámaro,,,,,,,,,,,,,,,,,,,,,,"	11012",64.64373947
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Doctor Mora,,,,,,,,,,,,,,,,,,,,,,"	11013",52.24927083
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Dolores Hidalgo Cuna de la Independencia Nacional,,,,,,,,,,,,,,,,,,,,,,"	11014",60.31099075
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Guanajuato,,,,,,,,,,,,,,,,,,,,,,"	11015",46.15053474
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Huanímaro,,,,,,,,,,,,,,,,,,,,,,"	11016",60.98666887
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Irapuato,,,,,,,,,,,,,,,,,,,,,,"	11017",49.60530453
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Jaral del Progreso,,,,,,,,,,,,,,,,,,,,,,"	11018",65.1510879
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Jerécuaro,,,,,,,,,,,,,,,,,,,,,,"	11019",76.60878522
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,León,,,,,,,,,,,,,,,,,,,,,,"	11020",40.340974
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Moroleón,,,,,,,,,,,,,,,,,,,,,,"	11021",59.84729811
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Ocampo,,,,,,,,,,,,,,,,,,,,,,"	11022",69.43065115
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Pénjamo,,,,,,,,,,,,,,,,,,,,,,"	11023",62.3019214
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Pueblo Nuevo,,,,,,,,,,,,,,,,,,,,,,"	11024",56.98109236
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Purísima del Rincón,,,,,,,,,,,,,,,,,,,,,,"	11025",44.89119794
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Romita,,,,,,,,,,,,,,,,,,,,,,"	11026",55.95143934
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Salamanca,,,,,,,,,,,,,,,,,,,,,,"	11027",49.72020802
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Salvatierra,,,,,,,,,,,,,,,,,,,,,,"	11028",67.6051276
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Diego de la Unión,,,,,,,,,,,,,,,,,,,,,,"	11029",67.87830131
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Felipe,,,,,,,,,,,,,,,,,,,,,,"	11030",70.79217101
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Francisco del Rincón,,,,,,,,,,,,,,,,,,,,,,"	11031",42.78380757
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San José Iturbide,,,,,,,,,,,,,,,,,,,,,,"	11032",46.31662057
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Luis de la Paz,,,,,,,,,,,,,,,,,,,,,,"	11033",57.90028609
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santa Catarina,,,,,,,,,,,,,,,,,,,,,,"	11034",66.09436352
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santa Cruz de Juventino Rosas,,,,,,,,,,,,,,,,,,,,,,"	11035",71.69415644
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santiago Maravatío,,,,,,,,,,,,,,,,,,,,,,"	11036",77.32089552
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Silao de la Victoria,,,,,,,,,,,,,,,,,,,,,,"	11037",53.01624197
